name_encoded,year,selling_price,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner
1866,2012,490000,100000,1,1,1,0
1359,2009,140000,120000,4,1,1,1
395,2011,175000,149000,1,1,1,1
1702,2005,90000,65000,4,1,1,1
1639,2009,275000,100000,1,1,1,1
2488,2011,300000,65000,1,1,1,1
204,2018,270000,19000,4,1,1,1
109,2010,130000,80000,4,1,1,1
1642,2012,352000,109000,1,1,1,0
669,2012,180000,90000,3,1,1,0
1359,2012,150000,90000,4,1,1,0
1661,2010,300000,110000,1,1,1,1
1062,2007,225000,120000,1,1,1,0
612,2014,600000,44000,1,1,1,0
1463,2015,500000,80000,4,1,1,0
978,2016,600000,61000,4,1,1,0
2324,2011,450000,100000,1,1,1,1
902,2009,270000,27633,4,1,1,0
1661,2010,310000,100000,1,1,1,2
363,2019,700000,12586,4,0,1,0
224,2018,650000,38083,1,0,1,0
395,2012,400000,55328,1,0,1,0
394,2012,425000,81632,1,0,1,0
261,2016,600000,155201,1,0,1,0
285,2013,600000,93283,1,0,1,0
1638,2009,300000,217871,1,0,1,0
350,2012,450000,90165,1,0,1,0
299,2014,750000,101504,1,0,1,0
403,2010,325000,86017,1,0,1,1
1281,2013,900000,85036,1,0,1,1
421,2006,180000,91086,4,0,1,1
253,2013,350000,160254,1,0,1,1
285,2013,600000,125531,1,0,1,1
615,2019,900000,60000,1,1,1,0
1949,2006,350000,100000,1,1,1,0
1534,2013,280000,90000,1,1,1,2
1286,2009,225000,120000,1,1,1,1
544,2014,520000,82000,1,1,1,0
1147,2016,509999,60000,1,1,1,0
1369,2019,556000,24000,4,1,1,0
2103,2014,225000,120000,1,1,1,0
457,2013,325000,65000,1,0,1,0
644,2015,850000,84000,1,0,1,0
2309,2013,350000,75000,1,0,1,0
1642,2007,225000,50000,1,0,1,0
1359,2011,135000,50000,4,1,1,0
1708,2007,140000,49000,4,0,1,0
1561,2016,665000,560000,1,0,1,0
1904,2015,275000,14365,4,0,1,0
2332,2017,2750000,41000,1,1,0,0
829,2013,484999,65000,1,0,1,0
1432,2015,565000,65000,1,0,1,0
1610,2013,425000,61083,1,0,1,0
2377,2013,925000,75000,1,1,1,0
1209,2012,565000,72000,1,0,1,0
1863,2014,525000,65000,1,0,1,0
810,2017,1650000,55000,1,0,1,0
665,2015,295000,21000,4,0,1,1
999,2012,2050000,66363,4,0,0,1
654,2018,1475000,11700,4,0,0,0
868,2017,1100000,10000,4,1,0,0
1671,2016,670000,7104,4,2,1,0
1552,2015,750000,45974,1,2,1,0
841,2015,760000,55340,4,2,1,0
2469,2017,850000,20000,4,0,0,1
1916,2015,390000,61585,1,2,1,0
1396,2016,450000,39415,4,2,0,1
1370,2016,770000,64672,1,2,1,0
650,2015,1150000,54634,1,2,0,1
558,2015,775000,66521,4,2,1,0
45,2016,2150000,43000,1,0,0,0
1872,2013,450000,1000,1,0,1,1
1762,2018,3800000,10000,1,0,0,0
13,2013,1580000,86000,1,0,0,0
75,2019,4950000,30000,1,0,0,0
642,2016,535000,52600,1,1,1,0
1565,2012,225000,110000,4,1,1,1
719,2017,550000,19890,4,0,0,0
1475,2015,625000,11918,4,2,1,0
736,2017,520000,10510,4,0,0,0
111,2016,239000,41000,4,0,1,0
2336,2017,2600000,47162,1,2,0,0
905,2012,229999,49824,4,0,1,0
21,2013,1300000,58500,1,0,0,0
756,2005,80000,56580,4,0,1,0
1946,2012,385000,52000,1,0,1,0
1610,2017,600000,46507,1,2,1,0
984,2013,350000,50000,4,1,1,1
1334,2014,114999,30000,4,1,1,0
984,2013,380000,50000,4,1,1,1
1498,1995,95000,100000,4,1,1,1
1149,2016,900000,35000,1,1,1,0
109,2012,200999,90000,4,1,1,1
1525,2014,229999,11451,4,1,1,0
2181,2019,800000,60000,1,1,1,0
1246,2012,150000,172000,1,1,1,1
1642,2018,600000,60000,1,1,1,0
169,2005,150000,150000,1,1,1,0
1451,2019,380000,5000,4,1,1,0
1579,2006,80000,66508,4,1,1,1
575,2007,225000,55000,4,1,1,1
2147,2012,75000,29900,4,1,1,0
2021,2017,1600000,3000,1,1,1,0
2074,2012,185000,85000,1,1,1,0
1152,2011,425000,50000,1,1,1,0
2058,2010,100000,120000,1,1,1,1
1743,2008,140000,90000,4,1,1,2
1599,2017,710000,8000,4,1,0,0
459,2015,450000,7900,4,1,0,0
218,2017,210000,50000,4,1,1,0
1354,2016,270000,25000,4,1,1,0
1362,2009,110000,20000,4,1,1,0
1651,2018,540000,17500,4,1,1,0
1139,2008,145000,25000,4,1,1,0
2190,2013,360000,206500,1,1,1,0
911,2013,250000,88600,3,1,1,0
116,2008,250000,100000,1,1,1,3
350,2011,150000,186000,1,1,1,1
100,2010,140000,60000,4,1,1,0
1444,2019,925000,11000,4,1,1,0
2019,2017,969999,30000,1,1,1,0
778,2007,90000,80000,0,1,1,2
754,2001,55000,60000,4,1,1,2
1237,2019,900000,15000,1,1,1,0
1348,2011,135000,90000,4,1,1,0
1308,2012,180000,120000,4,1,1,0
829,2013,495000,100000,1,1,1,1
2374,2009,400000,138000,1,1,1,2
844,2008,250000,110000,1,1,1,1
1351,2015,138000,120000,4,1,1,3
523,2011,311000,70000,4,1,0,1
1342,2015,190000,70000,4,1,1,0
1080,2011,311000,140000,1,1,1,0
1535,2009,300000,15000,4,1,1,0
604,2018,600000,20000,4,1,1,0
1197,2009,550000,100000,1,1,1,0
1975,2015,600000,70000,4,1,0,0
1342,2018,195000,5000,4,1,1,0
2143,2013,58000,27974,4,1,1,0
1342,2018,183000,40000,4,1,1,0
1739,2007,95000,80000,4,1,1,0
1699,2013,250000,38000,4,1,1,0
2269,2014,400000,35000,4,1,1,0
831,2012,409999,60000,1,1,1,1
1953,2004,120000,120000,1,1,1,1
1583,2018,600000,18000,4,1,0,0
473,2016,600000,10000,4,1,1,0
1277,2015,825000,90000,1,1,1,2
2308,2016,625000,80000,1,1,1,1
739,2020,700000,1400,1,1,1,0
1359,2011,114999,60000,4,1,1,2
1708,2009,150000,53000,4,1,1,0
2435,2010,250000,100000,1,0,1,0
829,2012,390000,86000,1,0,1,1
1872,2015,650000,100000,1,1,1,0
879,2016,600000,30000,1,1,1,0
925,2011,250000,120000,4,1,1,0
780,2011,229999,60000,3,1,1,1
1534,2016,299000,50000,1,1,1,1
118,2010,330000,124000,1,1,1,1
622,2012,180000,100000,4,1,1,2
717,2017,475000,42000,4,1,1,0
734,2015,325000,100000,1,1,1,0
558,2016,639000,28205,4,0,1,0
1397,2017,415000,32670,4,0,0,0
640,2016,1199000,30093,1,0,0,0
1477,2013,525000,56228,0,0,1,0
832,2013,425000,59319,4,0,1,0
1676,2016,699000,39503,1,0,1,0
723,2013,325000,35299,4,0,1,0
2323,2011,275000,51687,4,0,1,0
2495,2011,269000,76259,4,0,0,0
2463,2013,399000,44049,1,0,1,0
1112,2017,475000,45087,1,0,1,0
2323,2011,249000,41125,4,0,1,0
17,2014,1549000,42215,1,0,0,0
2471,2011,254999,54206,4,0,1,0
1977,2012,269000,52547,4,0,1,0
1481,2014,665000,59110,1,0,1,0
1711,2014,299000,54565,4,0,1,0
963,2010,265000,47564,4,0,1,1
2471,2010,211000,45143,4,0,1,1
1993,2013,599000,61624,4,0,0,1
2105,2007,55000,195000,1,1,1,2
831,2014,550000,50000,1,1,1,0
1022,2018,4000000,68000,1,1,0,0
2204,2010,220000,120000,1,1,1,1
1651,2019,500000,20000,4,1,1,0
1362,2010,140000,30000,4,1,1,0
1642,2013,325000,60000,1,1,1,0
977,2010,210000,90000,4,1,1,2
1362,2008,110000,90000,4,1,1,1
851,2019,1200000,25000,1,1,1,0
1342,2017,229999,40000,4,1,1,0
1334,2006,165000,132000,4,1,1,0
2242,2018,525000,10980,4,0,0,0
665,2018,325000,20629,4,0,1,0
725,2015,400000,30000,4,1,0,0
1435,2015,550000,69782,4,0,1,0
1320,2003,98000,54000,4,1,1,0
1282,2013,900000,63654,1,0,1,0
1910,2017,700000,60000,1,1,1,0
1192,2015,890000,52000,1,0,1,0
1631,2015,490000,59385,1,0,1,0
943,2015,525000,70378,4,0,1,0
1701,2013,330000,55425,4,0,1,0
1051,2013,550000,78413,1,0,1,1
1076,2018,790000,40890,1,0,1,0
498,2015,350000,34823,4,0,1,1
2400,2017,1700000,75000,1,1,0,0
1430,2017,750000,55545,1,0,1,0
457,2014,409999,56541,1,0,1,0
672,2016,220000,43700,4,1,1,0
2027,2009,68000,120000,4,1,1,1
551,2014,600000,27483,1,0,1,0
1634,2019,470000,8000,4,1,1,0
915,2008,150000,30000,4,1,1,0
1334,2014,180000,56207,4,0,1,1
1752,2006,80000,70000,4,1,1,0
1334,2019,300000,50000,4,1,1,0
2329,2017,2800000,20000,1,1,0,0
2393,2017,1330000,91195,1,0,1,0
2455,2011,220000,63657,1,0,1,0
1250,2013,250000,60000,1,1,1,0
2355,2016,919999,75000,1,0,1,0
1642,2012,450000,46000,1,1,1,0
837,2016,770000,10000,4,1,0,0
1600,2018,550000,80000,1,1,1,0
2163,2011,320000,100000,1,1,1,1
1565,2013,400000,35000,4,1,1,0
1397,2017,450000,50000,4,1,0,0
1566,2011,220000,90000,1,1,1,2
1281,2012,400000,150000,1,1,1,1
833,2013,530000,89000,4,1,1,1
1610,2014,390000,60000,1,1,1,1
225,2012,185000,100000,1,1,1,1
1565,2012,300000,100000,4,1,1,1
1643,2014,575000,90000,1,1,1,1
1712,2014,300000,75000,4,1,1,0
2315,2017,425000,36000,1,0,1,0
890,2016,350000,12000,4,1,1,0
479,2017,550000,12997,1,0,1,0
1186,2015,600000,60000,1,1,1,0
1138,2013,300000,25000,1,1,1,1
851,2018,1150000,26430,1,0,1,0
1578,2015,475000,24600,4,0,1,0
1700,2011,260000,28481,4,0,1,0
297,2013,350000,100000,4,1,1,0
1281,2013,750000,41988,1,0,1,0
1700,2009,180000,30375,4,0,1,0
1897,2017,350000,7658,4,0,0,0
1903,2017,325000,18500,4,0,1,0
1686,2014,300000,28942,4,0,0,0
1076,2017,400000,50000,1,1,1,1
1281,2012,711000,53600,1,0,1,0
1475,2014,500000,25000,4,1,1,0
2364,2007,250000,80000,1,1,1,1
1342,2017,150000,50000,4,1,1,0
1145,2016,610000,15000,1,1,1,1
1101,2018,450000,5000,4,1,1,0
930,2017,744000,106000,1,1,1,0
156,2008,120000,100000,4,1,1,2
1902,2016,220000,60000,4,1,1,2
1481,2012,480000,120000,1,1,1,3
1411,2017,370000,82000,4,1,0,0
672,2013,125000,205000,4,1,1,0
820,2011,260000,125000,1,1,1,2
241,2015,350000,130000,1,1,1,0
1330,2012,170000,97000,0,1,1,1
742,2015,350000,90000,4,1,1,1
1617,2009,250000,60000,4,1,1,2
2084,2013,170000,60000,1,1,1,0
1182,2018,1300000,35000,1,1,1,0
722,2019,550000,25000,4,1,1,0
493,2017,400000,15000,4,1,1,0
2145,2011,120000,20000,4,1,1,0
398,2010,275000,70000,4,1,1,0
2270,2016,285000,90000,4,1,1,0
634,2016,900000,80000,1,1,1,0
1789,2014,2500000,79500,1,1,0,1
831,2013,620000,70000,1,1,1,1
2387,2018,1700000,5000,1,1,1,0
377,2018,650000,15000,4,1,1,0
1475,2014,500000,35000,4,1,1,0
2161,2009,250000,120000,1,1,1,1
2303,2015,320000,60000,4,1,1,0
1866,2013,450000,120000,1,1,1,0
1113,2016,350000,90000,1,1,1,0
1613,2015,400000,90000,4,1,1,0
968,2009,250000,72000,1,1,1,1
2344,2011,550000,197000,4,1,1,1
1752,1999,85000,70000,4,1,1,1
763,2001,52000,50000,4,1,1,2
2022,2017,1200000,50000,1,1,0,0
834,2011,450000,60000,4,1,0,2
1615,2018,615000,40000,4,1,1,0
1567,2012,400000,60000,1,1,1,1
2143,2013,60000,40000,4,1,1,0
1508,2017,500000,9161,4,1,1,0
613,2015,600000,45000,4,1,1,0
706,2010,110000,110000,4,1,1,0
779,2013,175000,80000,4,1,1,0
360,2011,325000,100000,1,1,1,1
1600,2017,425000,90000,1,1,1,0
627,2009,160000,70000,0,1,1,2
1743,2007,100000,80000,4,1,1,2
1600,2014,390000,110000,1,1,1,1
926,2017,400000,50000,4,1,1,0
2247,2018,509999,5000,4,1,1,0
906,2008,150000,90000,4,1,1,2
781,2009,110000,120000,4,1,1,0
1836,2013,450000,80000,1,1,1,0
926,2017,400000,38000,4,1,1,1
781,2009,140000,120000,4,1,1,0
2084,2011,130000,90000,1,1,1,0
1334,2017,160000,50000,4,1,1,0
1334,2016,150000,60000,4,1,1,0
1281,2013,500000,100000,1,1,1,1
2149,2011,40000,19000,4,1,1,0
170,2006,140000,200000,1,1,1,2
1244,2015,227000,70000,1,1,1,1
1359,2012,155000,19077,4,1,1,1
661,2016,210000,30000,4,1,1,0
1362,2009,140000,80000,4,1,1,1
2365,2015,940000,128000,1,1,1,0
1855,2013,750000,80000,1,1,1,0
1370,2016,610000,100000,1,1,1,0
1842,2015,450000,50000,1,1,1,0
2319,2012,409999,56000,1,1,1,0
1893,2018,300000,10500,4,1,1,0
915,2010,210000,60000,4,1,1,1
788,2006,90000,120000,4,1,1,1
1701,2010,222000,70000,4,1,1,0
2319,2013,450000,70000,1,1,1,1
2442,2012,735000,55300,1,0,0,0
2071,2012,285000,74300,1,0,1,0
541,2010,350000,48781,4,0,1,0
2434,2010,290000,87620,1,0,0,0
2483,2017,890000,40219,1,0,0,0
1450,2017,425000,8352,4,0,1,0
1720,2017,525000,9745,4,0,0,0
727,2017,550000,9748,4,0,1,0
643,2018,1490000,20694,1,0,1,0
728,2015,490000,31080,4,0,1,0
665,2014,260000,37605,4,0,1,0
879,2014,455000,55850,1,0,1,0
2147,2010,75000,58850,4,0,1,0
2303,2015,421000,23839,4,0,1,0
1588,2016,550000,54000,1,0,1,0
2478,2012,390000,45454,1,0,1,0
1961,2015,599000,46957,1,0,0,0
1906,2016,250000,25000,4,1,1,0
1177,2012,600000,110000,1,1,1,3
326,2008,280000,190000,1,1,1,1
30,2018,2700000,25000,1,1,0,0
1139,2008,80000,90000,4,1,1,0
1354,2019,350000,5000,4,1,1,0
1643,2015,475000,60000,1,1,1,0
18,2020,4700000,1500,1,1,0,0
1610,2018,500000,50000,1,1,1,0
147,2014,250000,120000,1,1,1,0
620,2005,100000,120000,1,1,1,1
1357,2019,350000,5000,4,1,1,0
64,2014,4000000,47000,1,1,0,0
2273,2017,1900000,20000,4,1,0,0
784,2005,95000,120000,4,1,1,1
734,2015,409999,58000,1,1,1,0
1275,2018,1050000,35000,1,1,1,0
1354,2017,320000,30000,4,1,1,0
1256,2019,1000000,10000,1,1,1,0
2391,2017,1770000,25000,1,1,1,0
1236,2018,950000,20000,1,1,1,0
1620,2018,750000,50000,1,1,1,0
672,2014,220000,42000,4,1,1,0
2019,2017,1000000,50000,1,1,1,0
607,2017,660000,116000,1,1,1,0
1481,2015,716000,100000,1,1,1,0
1442,2015,675000,66000,4,1,1,0
1174,2010,385000,110000,1,1,1,2
232,2014,325000,70000,1,1,1,0
324,2007,400000,110000,1,1,0,3
2078,2014,250000,25000,1,1,1,0
1020,2018,4000000,68000,4,1,0,0
1334,2014,210000,20000,4,1,1,0
903,2011,147000,110000,4,1,1,1
1678,2018,725000,26350,1,1,1,0
1198,2012,550000,90000,1,1,1,0
988,2016,475000,25000,4,1,1,0
781,2014,250000,50000,4,1,1,1
2028,2006,70000,60000,4,1,1,1
665,2012,160000,70000,4,1,1,2
319,2011,1000000,90000,1,1,0,1
761,2001,68000,70000,4,1,1,0
717,2017,500000,26500,4,1,1,0
638,2020,1050000,10000,1,1,1,0
850,2017,900000,50000,1,1,1,0
1359,2007,100000,52000,4,1,1,1
2108,2011,140000,60000,1,1,1,1
378,2018,550000,35000,4,1,1,0
1282,2012,650000,71042,1,0,1,0
1812,2012,1025000,167870,1,0,1,1
342,2011,195000,133564,1,0,1,0
50,2013,1490000,40000,1,0,0,0
568,2018,1140000,23038,4,2,0,0
104,2011,95000,70000,1,1,1,0
52,2017,3050000,30000,1,1,0,0
1375,2017,585000,43608,4,2,1,0
937,2013,280000,52000,1,0,1,0
1385,2016,725000,49217,4,2,1,0
1246,2015,300000,90000,1,1,1,0
888,2015,375000,70000,4,1,1,0
539,2003,310000,90000,4,1,1,3
1612,2011,375000,190000,1,1,1,2
320,2016,1950000,106000,1,1,0,0
2260,2012,400000,80000,1,1,1,1
1851,2014,550000,80000,1,1,1,1
1452,2018,270000,20000,4,1,1,0
1481,2012,555000,110000,1,1,1,1
298,2013,500000,60000,1,1,1,1
1947,2010,400000,130000,1,1,0,1
657,2017,280000,28838,4,1,1,0
2027,2008,80000,200000,4,1,1,0
2025,2006,55000,100000,1,1,1,0
1335,2014,250000,50000,4,1,1,0
1081,2010,250000,190000,1,1,1,3
1091,2007,95000,100000,1,1,1,1
1145,2014,725000,135000,1,1,1,1
1073,2015,320000,50000,1,1,1,2
1955,2014,1200000,135000,1,1,0,2
104,2012,160000,50000,1,1,1,0
596,2018,790000,19571,1,0,1,0
573,2018,1200000,29600,4,0,1,0
1634,2011,175000,70000,4,1,1,0
1683,2018,950000,15000,1,1,0,0
1393,2019,340000,50000,4,1,1,0
1861,2017,825000,13500,1,1,1,0
14,2018,3100000,22000,4,1,0,0
478,2018,780000,25000,1,0,1,0
2285,2010,350000,80000,4,1,0,2
1342,2016,245000,60000,4,1,1,0
478,2018,790000,49000,1,0,1,0
482,2018,680000,48600,4,0,1,0
728,2017,540000,20000,4,1,1,1
1114,2016,425000,25000,4,1,1,0
1745,2008,140000,120000,4,1,1,0
1482,2019,1100000,30000,1,1,1,0
28,2015,1750000,127643,1,0,0,0
2272,2018,400000,54000,4,0,1,1
20,2014,1750000,102354,1,0,0,0
33,2014,1850000,62237,4,0,0,0
796,2005,114999,90000,4,0,1,1
285,2018,950000,21394,1,0,1,0
210,2015,310000,32686,4,0,1,0
1088,2006,575000,1001,1,0,1,0
1918,2017,490000,22000,1,0,1,0
735,2017,480000,53261,4,0,1,0
1021,2016,3500000,53000,1,0,0,0
1893,2018,370000,10000,4,0,1,0
1370,2017,835000,14000,1,0,1,0
2459,2017,650000,44000,4,0,1,0
2324,2014,670000,39895,1,0,1,0
119,2017,950000,73000,1,0,0,0
570,2014,690000,17000,4,0,1,0
2459,2017,670000,18591,4,0,1,0
2181,2017,925000,26766,1,0,1,0
672,2015,250000,30000,4,1,1,0
2206,2016,509999,42000,1,1,1,0
547,2014,520000,110000,1,1,1,0
2024,2005,100000,100000,1,1,1,0
2025,2006,85000,300000,1,1,1,1
2108,2009,130000,110000,1,1,1,2
285,2018,950000,27620,1,0,1,0
377,2015,450000,70000,4,1,1,0
536,2012,320000,50000,4,1,1,1
1610,2015,480000,50000,1,1,1,0
1801,2014,2490000,46000,1,1,0,0
2380,2012,790000,82000,1,1,1,0
1531,2016,120000,120000,4,1,1,0
1362,2006,75000,80000,4,1,1,2
2027,2010,99000,70000,4,1,1,0
1552,2018,1015000,20000,1,1,1,0
1293,2013,250000,200000,1,1,1,1
2395,2011,520000,120000,1,1,1,0
847,2018,1100000,30000,1,1,0,0
2373,2005,200000,223000,1,1,1,0
1610,2016,525000,60000,1,1,1,0
966,2016,500000,40000,4,1,1,0
1183,2016,675000,161327,1,1,1,0
910,2009,150000,60000,4,1,1,2
1059,2007,250000,50000,1,1,1,0
722,2018,450000,6000,4,1,1,0
800,2009,150000,68000,4,1,1,1
104,2012,200000,85000,1,1,1,0
1203,2011,525000,70000,1,1,0,0
1492,1999,60000,35000,4,1,1,1
1661,2010,180000,100000,1,1,1,1
469,2015,475000,110000,1,1,1,0
1203,2010,380000,195000,1,1,0,1
1334,2015,285000,46000,4,1,1,1
1364,2008,91200,60000,4,1,1,1
734,2015,400000,42000,1,1,1,0
785,2006,160000,90000,4,1,0,1
829,2012,409999,120000,1,1,1,2
299,2013,425000,72000,1,1,1,0
1703,2013,250000,71000,0,1,1,1
1617,2009,200000,110000,4,1,1,3
1450,2017,260000,30000,4,0,1,0
856,2007,155000,65000,4,0,1,0
596,2015,450000,38000,1,1,1,0
1556,2012,220000,90000,4,1,1,1
1334,2018,285000,30000,4,0,1,0
474,2018,725000,26000,4,0,0,0
1441,2016,625000,30000,4,0,1,0
962,2016,550000,23000,4,0,1,0
905,2012,240000,40000,4,0,1,0
1848,2014,600000,27000,1,0,1,0
2160,2012,350000,65000,1,0,1,0
672,2015,245000,32000,4,0,1,0
1058,2016,600000,56000,1,0,1,0
68,2017,2400000,30000,1,1,0,0
1196,2014,620000,80000,1,0,1,0
1591,2014,395000,52000,4,0,1,1
1483,2014,635000,13250,4,0,1,0
1359,2011,180000,36000,4,0,1,0
1664,2015,484999,73000,1,0,1,1
1359,2004,110000,60000,4,1,1,0
1723,2006,150000,60000,4,1,1,1
172,2012,400000,110000,1,1,1,0
2068,2012,200000,70000,1,1,1,1
1877,2013,302000,60000,1,1,1,1
1619,2011,215000,90000,1,1,1,3
1723,2004,155000,80000,4,1,1,1
2357,2014,1000000,101000,1,1,1,1
1076,2018,550000,44000,1,1,1,0
1579,2006,200000,45000,4,1,1,0
1183,2017,750000,120000,1,1,1,0
1752,2005,90000,90000,4,1,1,1
1708,2007,80000,120000,4,1,1,1
662,2013,229999,13500,4,1,1,0
1893,2017,350000,10000,4,1,1,0
735,2015,325000,25000,4,1,1,2
2248,2018,450000,8500,4,1,1,0
1555,2012,250000,120000,1,1,1,0
2462,2012,225000,120000,1,1,1,0
1362,2009,150000,90246,4,1,1,2
1360,2008,110000,90000,4,1,1,1
1364,2010,150000,40000,4,1,1,1
1500,2000,165000,60000,4,1,1,3
1872,2017,610000,32000,1,1,1,1
875,2015,375000,72000,1,1,1,0
1642,2013,390000,90000,1,1,1,0
950,2017,600000,10000,4,1,1,0
1334,2014,204999,25000,4,1,1,1
844,2009,270000,80000,1,1,1,1
742,2017,375000,10000,4,1,1,0
1385,2020,700000,1100,4,1,1,0
1656,2017,455000,40000,4,1,1,0
913,2017,375000,10000,4,1,1,0
727,2014,341000,31491,4,1,1,0
1610,2014,200000,107143,1,1,1,1
1506,2017,450000,15000,4,1,0,0
779,2012,170000,50000,4,1,1,1
2390,2017,1900000,100000,1,1,1,0
1072,2016,500000,60000,1,1,1,0
1681,2016,819999,85000,1,1,1,0
1574,2014,351000,40000,4,1,1,1
1612,2008,250000,82000,1,1,1,1
1739,2008,120000,70000,4,1,1,1
1327,2009,180000,70000,4,1,1,2
1110,2016,430000,20000,1,1,1,0
2142,2012,75000,35000,4,1,1,1
1291,2017,750000,80000,1,1,1,0
2145,2011,60000,40000,4,1,1,0
2377,2015,1500000,46412,1,1,1,0
1082,2011,390000,150000,1,1,1,3
1225,2016,630000,50000,1,1,1,0
2191,2018,1085000,15000,1,1,1,0
910,2012,190000,60000,4,1,1,1
1377,2018,550000,25000,4,1,0,0
1334,2012,200000,90000,4,1,1,2
159,2011,165000,60000,4,1,1,0
390,2013,260000,65000,1,1,1,0
1359,2011,151000,40000,4,1,1,0
1676,2018,780000,50000,1,1,1,0
2073,2012,175000,80000,1,1,1,2
2078,2010,170000,107500,1,0,1,0
2078,2013,210000,135000,1,0,1,1
1362,2007,90000,43826,4,0,1,1
960,2016,535000,55838,4,0,1,0
1643,2007,195000,112880,1,0,1,0
2081,2011,140000,90000,1,1,1,2
1837,2012,350000,40000,4,1,1,0
833,2013,425000,66000,4,1,1,0
1893,2017,300000,30300,4,1,1,0
2489,2013,340000,85000,1,1,1,1
1617,2009,250000,80659,4,0,1,0
95,2008,170000,81324,4,0,1,0
469,2013,315000,127884,1,0,1,0
112,2015,200000,50000,4,1,1,0
112,2016,300000,25000,4,1,1,0
469,2015,300000,66755,1,0,1,0
534,2013,380000,123084,4,0,1,0
1653,2009,250000,806599,4,0,1,0
1725,2010,260000,50000,4,1,1,0
1522,2008,150000,50000,4,1,1,1
1495,2006,85000,60000,4,1,1,1
1334,2015,280000,15000,4,1,1,1
1305,2016,850000,40000,1,1,1,0
204,2017,375000,20000,4,1,1,1
677,2006,125000,120000,1,1,1,2
105,2012,250000,110000,1,1,1,0
2288,2014,715000,234000,1,1,1,0
932,2011,220000,70000,1,1,1,0
2054,2010,110000,110000,1,1,1,1
871,2007,150000,84000,4,1,1,1
1836,2012,300000,170000,1,1,1,0
218,2017,220000,40000,4,1,1,0
1696,2006,75000,96000,4,1,1,1
2105,2009,100000,20000,1,1,1,0
378,2016,380000,15000,4,1,1,0
790,2007,100000,50000,4,1,1,0
2444,2010,480000,80000,4,1,1,1
104,2013,190000,70000,1,1,1,0
393,2012,190000,130000,1,1,1,1
293,2017,650000,19014,4,0,1,0
2297,2009,300000,23262,4,0,1,0
407,2016,700000,29600,1,0,1,0
913,2015,310000,35925,4,0,1,0
1511,2018,500000,12000,4,1,1,0
2323,2013,415000,40771,4,0,1,0
1397,2015,395000,30500,4,0,0,1
2310,2014,430000,42000,4,0,1,1
2300,2007,215000,55800,4,0,1,1
1884,2014,550000,66569,1,0,1,0
2455,2014,415000,81358,1,0,1,0
2453,2015,450000,82695,1,0,1,0
391,2014,285000,68293,1,0,1,1
605,2016,580000,32000,4,0,0,0
1608,2014,300000,190621,1,0,1,0
851,2018,1200000,60000,1,1,1,0
1323,2006,78000,64700,4,1,1,0
2263,2016,400000,88470,1,1,1,0
822,2016,850000,75000,1,1,1,0
2488,2013,450000,120000,1,1,1,1
1773,2012,2500000,35000,1,1,0,0
2329,2017,3200000,57000,1,1,0,0
1342,2020,350000,1000,4,1,1,0
1137,2013,285000,120000,1,1,1,1
1437,2014,550000,90000,1,0,1,1
2421,2018,580000,70000,1,1,1,0
2139,2013,75000,25000,4,1,1,2
2128,2009,185000,60000,1,1,1,2
1524,2007,110000,90000,4,1,1,3
517,2004,180000,200000,4,1,1,1
2462,2010,350000,110000,1,1,1,1
132,2005,60000,126000,4,1,1,1
1223,2018,695000,70000,1,1,1,0
1034,2019,2700000,5000,1,1,0,0
1740,2007,135000,74183,4,1,1,1
1073,2015,640000,70000,1,1,1,1
1342,2014,160000,90000,4,1,1,0
2029,2004,80000,46000,4,1,1,1
1610,2013,340000,110000,1,1,1,1
1538,2012,110000,80000,1,1,1,1
2206,2013,250000,90000,1,1,1,1
2391,2017,1300000,70000,1,1,1,0
1137,2014,250000,1,1,1,1,1
1699,2013,240000,70000,4,1,1,3
1062,2007,225000,120000,1,1,1,1
1727,2015,275000,60000,4,1,1,1
2216,2012,320000,120000,1,1,1,1
1360,2008,75000,120000,4,1,1,0
2027,2007,85000,50000,4,1,1,1
2059,2009,90000,120000,1,1,1,0
1708,2007,85000,80000,4,1,1,1
1177,2008,350000,80000,1,1,1,1
1996,2009,355000,100000,1,1,0,1
1651,2020,619000,1500,4,1,1,0
1012,2018,1700000,50000,1,1,1,0
2023,2006,55000,100000,1,1,1,1
349,2006,95000,83411,4,1,1,0
2488,2011,300000,120000,1,1,1,1
349,2006,81000,83411,4,1,1,0
1996,2015,1000000,80000,1,1,0,1
1473,2019,925000,50000,1,1,1,0
1073,2015,450000,40000,1,1,1,0
1168,2014,600000,13270,1,1,1,0
794,2006,85000,100000,4,1,0,2
1241,2016,700000,50000,1,1,1,0
720,2017,486000,26500,4,1,1,0
1642,2013,400000,90000,1,1,1,0
330,2008,120000,100000,4,1,1,2
1334,2018,275000,35000,4,1,1,0
970,2016,580000,57000,1,1,1,0
1604,2015,375000,70000,4,1,1,0
1722,2015,229999,100000,4,1,1,2
1359,2010,110000,88000,4,1,1,1
1610,2017,600000,60000,1,1,1,0
1327,2009,120000,76000,4,1,1,1
394,2010,200000,100000,1,1,1,1
831,2012,450000,110000,1,1,1,1
831,2012,550000,80000,1,1,1,1
1359,2012,220000,80000,4,1,1,1
1317,2001,40000,30000,4,1,1,0
1896,2017,300000,20000,4,1,0,0
1075,2018,630000,40000,1,1,1,0
1610,2017,610000,40000,1,1,1,1
