selling_price,torque,max_power,km_driven
275000,69.0,47.3,35000
580000,219.7,88.73,57000
375000,115.0,83.14,70000
229999,90.0,67.1,100000
110000,62.0,46.3,88000
600000,190.0,74.0,60000
120000,90.0,66.1,76000
200000,160.0,68.0,100000
450000,259.8,126.32,110000
550000,259.8,126.32,80000
220000,62.0,46.3,80000
40000,59.0,37.0,30000
300000,91.0,67.0,20000
630000,195.0,70.0,40000
610000,190.0,74.0,40000
660000,113.75,81.86,7000
220000,77.0,58.2,80000
138000,160.0,63.1,90000
210000,160.0,63.1,13770
125000,78.0,60.0,34000
125000,62.0,46.3,102000
725000,200.0,98.6,110000
170000,90.0,67.1,90000
1200000,200.0,100.6,70000
70000,90.0,67.1,90000
100000,62.0,46.3,70000
300000,172.0,130.0,80000
530000,190.0,74.0,100000
100000,84.0,64.0,143000
350000,146.0,118.0,115000
165000,200.0,88.8,100000
475000,190.0,74.0,120000
350000,260.0,112.0,42000
229999,72.0,53.3,38000
800000,200.0,98.6,35000
475000,190.0,74.0,120000
425000,248.0,108.5,136906
660000,200.0,88.5,97000
240000,109.0,86.8,50000
350000,180.0,63.0,90000
200000,74.5,55.2,120000
720000,117.0,81.86,3000
350000,151.5,73.92,133000
400000,90.0,67.04,25000
570000,114.73,81.86,35000
130000,59.0,34.2,70000
210000,69.0,47.3,52000
800000,219.7,88.7,52000
700000,200.0,98.6,39000
495000,320.0,147.9,90000
650000,120.0,94.68,8000
75000,59.0,37.0,90000
350000,190.24,73.97,61658
90000,90.0,67.1,50000
600000,200.0,88.5,80000
400000,290.0,120.0,185000
370000,190.0,74.0,57000
50000,59.0,37.0,60000
125000,13.1,100.0,120000
650000,113.75,81.86,20000
802000,175.0,108.6,5000
430000,180.4,71.0,35000
450000,320.0,138.1,235000
250000,69.0,47.3,87000
140000,90.0,67.1,100000
675000,190.0,74.0,60000
235000,111.7,78.9,74500
160000,16.1,125.0,140000
600000,113.75,81.86,5000
470000,171.0,72.4,100000
300000,114.0,85.8,100000
600000,115.0,83.1,2000
600000,154.9,121.3,35000
290000,99.04,68.05,29000
600000,154.9,121.3,30000
190000,200.0,88.8,120000
325000,90.0,67.05,15000
200000,180.0,63.0,73756
2800000,450.0,174.5,40000
125000,90.3,62.0,60000
550000,219.7,88.73,90000
130000,8.6,64.0,70000
80000,59.0,37.0,70000
500000,170.0,67.06,80000
580000,330.0,140.0,70000
60000,71.0,53.0,50000
300000,170.0,67.05,185000
200000,160.0,68.0,90000
1200000,400.0,153.86,16400
350000,170.0,67.06,80000
600000,330.0,140.0,80000
650000,110.0,88.7,4000
120000,90.0,66.1,40000
180000,320.0,138.1,120000
950000,151.0,121.3,41395
250999,200.0,88.8,35000
385000,250.0,108.5,52000
165000,108.0,79.4,50000
700000,177.5,147.5,48000
750000,330.0,140.0,53000
45000,51.0,38.0,7000
530000,200.0,83.8,55000
1485000,400.0,190.0,48000
325000,172.5,73.8,71014
400000,200.0,98.63,60000
380000,190.0,77.0,71000
750000,145.0,117.6,45000
110000,62.0,46.3,20000
3256000,400.0,187.74,17000
370000,200.0,84.8,60000
210000,150.0,57.6,80000
175000,25.5,106.0,181000
575000,259.8,126.32,89550
320000,218.0,93.7,90000
500000,200.0,83.8,190000
380000,204.0,88.7,83000
120000,59.0,37.0,20000
395000,101.0,73.0,20000
451000,200.0,83.8,100000
175000,90.3,62.0,45000
170000,90.3,62.0,44800
150000,59.0,34.2,120000
160000,190.0,75.0,80000
800000,330.0,140.0,156000
819999,20.4,102.0,120000
75000,102.0,65.3,100000
180000,62.0,46.3,60000
675000,215.0,99.0,30000
400000,190.0,74.0,170000
434999,180.0,73.9,100000
100000,12.0,85.0,110000
419000,190.0,74.0,170000
200000,102.0,65.3,100000
400000,200.0,84.8,35000
790000,205.0,98.96,40000
500000,200.0,83.8,90000
275000,250.0,103.5,120000
450000,22.4,90.0,120000
1400000,360.0,155.0,25000
800000,248.0,108.45,15000
585000,180.0,63.0,51000
500000,113.75,81.86,50000
500000,115.0,83.1,10000
360000,90.0,67.1,33000
210000,62.0,46.3,25000
220000,90.0,67.1,66000
990000,200.0,100.6,146000
220000,240.0,100.0,100000
1800000,600.0,270.9,50000
530000,145.0,117.3,50000
575000,190.0,74.0,50000
400000,260.0,112.0,99000
680000,200.0,98.6,50000
1000000,436.39,194.3,80000
260000,69.0,47.3,45000
150000,116.0,88.8,50000
180000,62.0,46.3,70000
346000,230.0,80.84,37516
450000,220.0,95.0,20000
500000,113.75,81.86,5000
700000,190.24,73.97,8000
280000,69.0,47.3,25880
300000,190.0,73.9,50000
200999,90.0,67.1,40000
210000,110.0,74.9,80000
160000,13.5,70.0,110000
175000,24.0,110.0,136000
320000,320.0,138.1,80000
110000,62.0,46.3,50000
700000,146.0,116.3,10000
500000,180.0,63.0,110000
550000,290.0,120.0,120000
1050000,200.0,100.6,90000
500000,145.0,117.3,20000
180000,151.5,73.92,90000
170000,96.1,62.1,50000
150000,90.0,66.1,70000
380000,90.0,67.1,25000
480000,99.0,68.0,10000
290000,180.0,73.9,60000
110000,69.0,47.3,25000
300000,153.0,103.6,70000
180000,69.0,47.3,60000
300000,72.0,53.3,20000
509000,115.0,83.1,60000
450000,190.0,74.0,70000
210000,28.3,116.6,100000
360000,219.7,88.73,80000
105000,62.0,46.3,100000
270000,113.7,82.85,60000
130000,102.0,70.0,110000
700000,200.0,98.6,90000
400000,327.0,147.9,40000
250000,11.5,88.2,60000
325000,200.0,98.6,94000
1380000,320.0,140.0,25000
90000,90.0,67.1,90000
145000,12.5,94.0,90000
250000,90.0,67.05,1100
256000,190.0,74.0,70000
240000,72.0,53.3,70000
130000,140.0,70.0,120000
125000,172.0,130.0,70000
420000,180.4,71.0,60000
525000,240.0,100.0,110000
125000,96.1,62.1,85000
110000,90.0,67.07,50000
229999,172.0,130.0,70000
250000,111.7,78.9,60000
600000,190.0,74.0,46507
750000,200.0,88.5,32077
415000,113.0,81.8,28217
640000,200.0,88.5,72787
780000,130.0,91.1,31063
2595000,360.0,168.5,79641
850000,259.9,126.2,58692
900000,259.9,126.2,54784
75000,110.0,85.0,54000
215000,250.0,103.6,97000
130000,145.0,103.3,120000
550000,113.0,81.8,60000
245000,108.0,79.4,52000
320000,190.0,74.0,110000
950000,145.0,117.6,35000
350000,90.0,67.04,48000
350000,90.0,67.04,30000
80000,90.0,67.1,40000
370000,154.9,121.3,60000
160000,74.5,55.2,70000
250000,108.5,82.5,30000
270000,320.0,138.1,80000
160000,74.5,55.2,80000
229999,74.5,55.2,80000
750000,195.0,70.0,29000
195000,305.0,123.7,120000
320000,104.0,78.8,60000
270000,72.0,53.64,22000
200000,150.0,57.6,50000
120000,84.0,64.0,81366
95000,110.0,85.0,110000
400000,110.0,73.9,100000
229999,20.4,102.0,300000
430000,190.0,77.0,20000
300000,240.0,108.5,90000
450000,248.0,108.45,120000
200000,72.0,53.3,53000
250000,69.0,47.3,30000
368000,114.0,85.8,90000
368000,114.0,85.8,90000
650000,200.0,100.6,244000
180000,85.0,61.7,60000
525000,113.75,81.86,15000
350000,25.5,105.0,312000
75000,110.0,85.0,54000
500000,190.0,74.0,40000
350000,190.0,74.0,100000
70000,90.0,67.05,80000
750000,200.0,100.6,145000
430000,190.0,74.0,73000
260000,200.0,88.8,90000
700000,200.0,100.6,200000
545000,117.0,81.86,7300
200000,72.0,53.64,30000
500000,320.0,138.1,120000
70000,62.0,46.3,90000
580000,247.0,105.0,25000
160000,101.0,73.0,70000
450000,113.75,81.86,6000
160000,62.0,46.3,36000
760000,200.0,88.5,49000
300000,74.5,55.2,22000
800000,195.0,62.1,24000
680000,190.0,74.0,20000
500000,113.0,81.8,60000
3500000,350.0,167.6,35000
145000,12.5,94.0,60000
600000,190.0,74.0,60000
400000,114.0,85.8,70000
130000,9.8,63.0,135000
45000,59.0,37.0,72539
641000,115.0,83.1,25000
650000,190.0,74.0,50000
784000,215.0,98.97,101
1000000,215.0,98.96,101
324000,96.1,62.1,30000
200000,69.0,47.3,35000
320000,190.0,74.0,60000
300000,74.5,55.2,20500
500000,20.4,102.0,154000
125000,59.0,37.0,50000
800000,190.0,74.0,135000
420000,290.0,120.0,100000
875000,200.0,88.5,40000
580000,190.0,74.0,70000
350000,190.0,75.0,133000
120000,12.5,94.0,110000
150000,135.4,70.0,180000
400000,109.0,86.7,15000
250000,115.0,83.0,70000
120000,96.1,62.1,41723
250000,145.0,103.3,70000
175000,90.0,67.1,20000
450000,200.0,83.8,1000
225000,135.0,69.01,68745
900000,330.0,140.0,47000
375000,90.0,67.05,27289
320000,74.5,55.2,24662
525000,190.0,74.0,37000
575000,190.24,73.97,27005
355000,111.7,78.9,39227
221000,90.0,67.05,35008
195000,96.1,62.1,27005
580000,250.06,113.42,45264
325000,101.0,73.0,39093
495000,146.0,116.3,45241
375000,91.0,67.0,2769
211000,135.4,70.0,43128
270000,11.4,80.0,110000
70000,62.0,46.3,50000
420000,290.0,120.0,70000
280000,108.5,82.5,22255
400000,113.7,82.85,59213
850000,330.0,140.0,55000
550000,204.0,90.0,80000
550000,204.0,90.0,80000
350000,218.0,93.7,170000
350000,320.0,138.1,170000
170000,172.0,130.0,70000
828999,120.0,94.93,1010
1334000,205.0,98.59,1010
430000,200.0,83.8,70000
140000,13.5,70.0,60000
830000,200.0,75.0,70000
409999,290.0,120.0,110000
190000,190.0,74.0,80000
850000,180.0,63.0,50000
95000,135.0,69.0,115000
213000,90.0,67.07,80000
415000,104.0,75.0,48965
650000,330.0,140.0,76290
969999,330.0,140.0,70000
1250000,330.0,140.0,35000
715000,190.0,74.02,25000
715000,190.0,74.02,25000
565000,190.0,74.0,47000
325000,190.0,75.0,79357
409999,160.0,68.0,28000
500000,259.8,126.32,72000
225000,160.0,68.0,76736
135000,62.0,46.3,70000
750000,320.0,148.0,80000
155000,7.8,57.5,60000
335000,180.0,73.9,77000
110000,180.0,63.0,120000
300000,114.7,81.83,80000
700000,200.0,88.5,120000
210000,69.0,47.3,42000
600000,200.0,88.76,120000
70000,90.3,62.0,60000
950000,219.7,88.7,70000
800000,204.0,89.75,20000
700000,330.0,140.0,120000
265000,91.0,67.0,40000
175000,180.0,73.9,90000
950000,200.0,100.6,80000
250000,190.0,75.0,200000
630000,280.0,120.0,50000
35000,51.0,37.5,35000
450000,200.0,83.8,1000
535000,259.9,126.2,52600
225000,145.0,103.3,110000
550000,113.75,81.86,19890
670000,113.0,81.8,7104
625000,130.0,93.7,11918
520000,114.0,82.0,10510
2600000,360.0,168.5,47162
229999,111.7,78.9,49824
1300000,380.0,174.33,58500
385000,250.0,108.5,52000
760000,154.9,121.3,55340
600000,190.0,74.0,46507
330000,172.5,73.8,200000
150000,62.0,46.3,120000
105000,13.5,70.0,90000
185000,135.4,70.0,65000
260000,197.0,75.0,50000
450000,190.0,73.9,33000
500000,113.0,81.8,38000
260000,90.0,67.1,40000
265000,180.0,73.9,55000
869999,400.0,153.86,80000
690000,115.0,83.1,40000
100000,90.0,67.1,100000
530000,219.7,88.73,77000
360000,113.0,81.8,30000
178000,69.0,47.3,35000
300000,114.0,85.8,35000
105000,13.5,70.0,90000
185000,135.4,70.0,65000
150000,190.0,74.0,80000
260000,197.0,75.0,50000
450000,190.0,73.9,33000
500000,113.0,81.8,38000
260000,90.0,67.1,40000
265000,180.0,73.9,55000
750000,170.0,108.5,15000
800000,247.0,105.0,26000
690000,115.0,83.1,40000
170000,59.0,37.0,70000
160000,62.0,46.3,63230
315000,104.0,67.0,45000
90000,59.0,37.0,40000
100000,90.0,67.1,100000
65000,102.0,65.3,110000
700000,200.0,88.5,25000
450000,240.0,108.5,60000
111000,190.0,75.0,120000
250000,190.0,73.9,140000
750000,215.0,98.97,1001
774000,136.0,110.4,1758
711000,136.0,110.4,1452
600000,215.0,99.0,35122
455000,190.0,74.0,92621
225000,104.0,67.0,92198
650000,190.0,74.0,5000
875000,259.9,126.2,74000
725000,190.0,74.02,22000
100000,62.0,46.3,100000
1100000,400.0,153.86,40000
2700000,470.0,197.0,30000
280000,72.0,53.3,23000
150000,135.0,71.0,30000
200000,116.0,90.0,50000
148000,151.5,73.92,100000
254999,114.0,85.8,70000
360000,115.0,83.14,60000
300000,72.0,53.3,15000
800000,151.0,121.3,40000
60000,78.0,60.0,50000
80000,96.0,67.0,50000
500000,113.75,81.86,8000
250000,74.5,55.2,35000
250000,320.0,138.1,80000
125000,90.0,67.1,50000
480000,277.5,115.0,90000
130000,90.0,66.1,70000
60000,59.0,37.0,35000
125000,62.0,46.3,70000
125000,7.8,57.5,152000
69000,78.0,60.0,70000
130000,13.5,70.0,90000
630000,115.0,83.1,40000
330000,109.0,86.7,50000
340000,90.0,67.04,15000
550000,320.0,147.94,78322
480000,200.0,88.76,110000
315000,259.8,126.32,80000
165000,204.0,90.0,120000
170000,108.0,79.4,125000
220000,14.9,103.2,54309
180000,160.0,68.0,70000
520000,140.0,88.7,25000
430000,320.0,147.94,80000
300000,180.0,63.0,55000
725000,200.0,98.6,30000
250000,90.0,67.07,50000
700000,190.0,74.0,38217
185000,102.0,70.0,50000
200000,151.5,73.92,120000
315000,180.0,63.0,110000
1100000,400.0,153.86,40000
600000,114.73,81.86,10000
451000,200.0,83.8,100000
370000,115.0,82.0,60000
2700000,470.0,197.0,30000
280000,72.0,53.3,23000
350000,90.0,67.04,30000
250000,111.8,78.9,50000
204999,69.0,47.3,25000
500000,113.0,81.8,15000
150000,135.0,71.0,30000
175000,90.3,62.0,45000
170000,90.3,62.0,44800
200000,116.0,90.0,50000
800000,219.7,88.7,52000
1200000,400.0,153.86,50000
400000,173.0,138.0,35000
148000,151.5,73.92,100000
200000,200.0,88.8,100000
284000,190.0,74.0,40000
80000,84.0,67.0,60000
150000,124.6,93.7,60000
110000,116.0,88.8,77073
400000,215.0,99.0,70000
275000,99.04,68.05,90000
800000,200.0,100.6,186000
550000,277.5,115.0,90000
125000,62.0,46.3,100000
135000,108.0,79.4,80000
349000,290.0,120.0,150000
458000,190.0,74.0,80000
300000,90.0,67.05,35000
95000,62.0,46.3,70000
750000,215.0,98.97,25000
190000,160.0,68.1,120000
150000,84.0,67.0,70000
114999,12.5,94.0,106000
300000,60.0,40.3,120000
275000,114.0,85.8,160000
50000,90.3,62.0,70000
155000,180.0,63.0,100000
155000,180.0,63.0,100000
300000,69.0,47.3,16584
221000,90.0,67.05,51000
381000,140.0,69.0,38000
250999,69.0,47.3,35000
380000,140.0,69.0,38000
751000,200.0,88.5,64000
1250000,330.0,140.0,60000
229999,94.14,68.05,65000
1250000,320.0,147.94,24000
245000,69.0,47.3,68000
321000,22.4,90.0,81257
400000,180.0,73.9,75000
370000,113.0,81.8,90000
175000,24.0,110.0,80000
291000,320.0,138.03,90000
92800,69.0,47.3,25000
335000,259.8,126.32,110000
170000,6.1,35.0,35000
295000,69.0,47.3,10000
375000,72.0,53.3,10000
215000,74.5,55.2,70000
150000,16.3,68.0,110000
60000,62.0,46.3,5000
52000,62.0,46.3,120000
80000,57.0,32.8,90000
140000,62.0,46.3,70000
110000,160.0,67.0,120000
450000,170.0,67.05,50000
1150000,360.0,152.87,58000
650000,190.0,74.0,15000
73000,51.0,37.5,57000
400000,190.0,74.0,87000
300000,91.0,67.0,70000
300000,90.0,67.1,30000
200000,96.1,62.1,100000
580000,113.0,81.8,40000
550000,113.75,81.86,3917
190000,290.0,120.0,160000
450000,140.0,69.0,35000
220000,90.3,62.0,70000
650000,117.0,81.86,13500
300000,90.0,67.04,59059
200000,124.6,93.7,70000
285000,109.0,86.8,39039
335000,109.0,86.8,33033
370000,14.9,103.2,55168
375000,11.4,80.0,41041
235000,111.7,78.9,67067
345000,111.8,78.9,66066
365000,240.0,100.0,82082
400000,114.0,82.0,48000
250000,74.5,55.2,30000
465000,259.8,126.32,70070
300000,72.0,53.3,10000
350000,77.0,58.16,30000
500000,111.8,78.9,50000
465000,114.0,82.0,63063
263000,190.0,75.0,70000
250000,59.0,34.2,90000
70000,115.0,83.0,90000
250000,108.5,82.5,30000
229999,74.5,55.2,80000
195000,305.0,123.7,120000
270000,72.0,53.64,22000
650000,200.0,98.6,140000
370000,219.7,88.73,80000
509999,190.0,74.0,40000
280000,90.0,67.1,33000
180000,90.0,66.1,40000
400000,195.0,62.1,107000
210000,111.8,78.9,60000
222000,90.0,67.07,70000
240000,69.0,47.3,50000
450000,170.0,67.06,70000
650000,149.0,120.69,6000
200000,250.06,113.42,78000
210000,250.06,113.42,72000
450000,200.0,100.6,135200
220000,11.4,80.0,58000
325000,219.6,88.76,78000
825000,205.0,98.96,35000
125000,12.5,94.0,76000
434999,220.0,95.0,100000
484999,290.0,120.0,99000
175000,151.5,73.92,80000
220000,172.0,130.0,120000
1250000,145.0,117.3,1100
215000,59.0,34.2,34000
625000,330.0,140.0,68000
615000,205.0,98.96,15000
175000,140.0,69.0,50300
150000,140.0,70.0,70000
195000,135.4,70.0,60000
550000,225.0,93.87,90000
290000,190.0,74.0,130000
700000,195.0,70.0,80000
175000,69.0,47.3,40000
575000,250.0,108.495,80000
380000,190.0,73.94,100000
350000,260.0,112.0,151624
450000,200.0,83.8,160000
320000,190.0,74.0,74820
550000,330.0,140.0,82000
370000,90.0,67.04,50000
114999,108.0,79.4,70000
170000,25.0,112.0,170000
80000,135.4,70.0,150000
950000,205.0,98.96,17000
425000,190.0,74.0,150000
500000,219.7,88.73,80000
349000,200.0,98.6,120000
330000,11.4,80.0,90000
120000,96.1,62.1,90000
430000,259.8,126.32,100000
390000,190.0,74.0,90000
350000,290.0,120.0,186000
190000,74.5,55.2,50000
315000,219.7,88.73,110000
300000,160.0,70.0,60000
280000,72.0,53.3,40000
295000,74.5,55.2,21000
1100000,151.0,121.3,10000
4400000,619.0,254.8,100000
670000,113.0,81.8,7104
760000,154.9,121.3,55340
390000,160.0,63.12,61585
425000,109.0,86.8,29654
770000,190.0,74.0,64672
1150000,259.87,126.2,54634
775000,145.0,117.3,66521
539000,114.0,84.0,10000
420000,90.0,67.04,50000
85000,59.0,34.2,70000
180000,74.5,55.2,76000
360000,290.0,120.0,170000
350000,109.0,86.8,63400
380000,104.0,67.0,25000
140000,99.04,68.05,80000
200000,90.0,67.04,90000
150000,96.1,62.0,157000
150000,190.0,74.0,80000
90000,59.0,37.0,40000
300000,180.0,63.0,100000
280000,72.0,53.3,50000
200000,90.0,67.1,40000
140000,111.7,78.9,103921
1050000,219.7,88.7,10000
1150000,145.0,117.6,14825
160000,160.0,68.0,102307
105000,78.0,60.0,79000
300000,91.0,67.0,10500
70000,90.0,67.05,90000
160000,150.0,57.6,110000
160000,150.0,57.6,50000
225000,205.0,76.9,80000
790000,200.0,98.6,19571
145000,11.3,90.0,100000
210000,74.5,55.2,30000
110000,24.0,110.0,154000
175000,113.0,81.8,70000
950000,200.0,88.5,15000
650000,200.0,83.8,40000
550000,113.0,81.8,51000
85000,62.0,46.3,120000
509999,132.0,88.73,35000
450000,200.0,83.8,1000
535000,259.9,126.2,52600
225000,145.0,103.3,110000
550000,113.75,81.86,19890
670000,113.0,81.8,7104
625000,130.0,93.7,11918
520000,114.0,82.0,10510
2600000,360.0,168.5,47162
229999,111.7,78.9,49824
1300000,380.0,174.33,58500
385000,250.0,108.5,52000
760000,154.9,121.3,55340
600000,190.0,74.0,46507
450000,200.0,83.8,1000
535000,259.9,126.2,52600
225000,145.0,103.3,110000
550000,113.75,81.86,19890
670000,113.0,81.8,7104
625000,130.0,93.7,11918
520000,114.0,82.0,10510
2600000,360.0,168.5,47162
229999,111.7,78.9,49824
1300000,380.0,174.33,58500
385000,250.0,108.5,52000
600000,190.0,74.0,46507
650000,190.0,74.0,70000
150000,62.0,46.3,70000
450000,104.0,67.05,10000
170000,187.0,82.0,245244
400000,91.0,67.0,60000
300000,114.0,84.0,30000
250000,69.0,47.3,8000
85000,187.0,82.0,100000
300000,200.0,84.8,110000
740000,330.0,140.0,45000
140000,146.0,118.0,70000
999000,500.0,203.0,49600
56000,62.0,46.3,23000
190000,154.9,121.3,38000
235000,111.8,78.9,43100
350000,104.0,67.05,10171
465000,248.0,108.45,41123
450000,200.0,98.6,40000
790000,320.0,138.1,52517
450000,204.0,89.84,99117
135000,90.3,62.0,90000
425000,90.0,67.04,3700
100000,135.0,71.0,80000
650000,205.0,98.59,100000
90000,135.0,71.0,54000
250000,74.5,55.2,19000
300000,190.0,74.0,120000
275000,90.0,67.04,30000
600000,145.0,117.3,43500
270000,72.0,53.3,60000
240000,72.0,53.3,70000
160000,150.0,57.6,50000
790000,200.0,98.6,19571
175000,113.0,81.8,70000
950000,200.0,88.5,15000
825000,240.0,108.45,13500
780000,200.0,98.63,25000
690000,110.0,88.76,39000
245000,69.0,47.3,60000
790000,200.0,98.63,49000
680000,109.0,86.7,48600
540000,114.0,82.0,20000
425000,115.0,82.0,25000
1100000,200.0,88.5,30000
715000,200.0,83.8,35000
370000,113.0,81.8,90000
175000,24.0,110.0,80000
92800,69.0,47.3,25000
291000,320.0,138.03,90000
92800,69.0,47.3,25000
350000,91.0,67.0,20000
65000,6.1,35.0,60000
650000,190.0,74.0,58000
75000,90.0,67.05,70000
270000,96.1,62.1,60000
1150000,20.4,102.0,135000
238000,6.1,35.0,70000
1100000,200.0,120.7,40000
260000,180.0,75.0,150000
350000,170.0,67.05,140000
480000,170.0,67.04,70000
345000,170.0,67.06,137250
500000,277.5,115.0,110000
595000,114.0,82.0,27000
1295000,259.87,126.2,9000
1350000,250.0,108.6,5400
325000,160.0,63.1,47000
925000,130.0,91.1,22000
925000,130.0,91.1,20000
300000,200.0,88.76,60000
175000,90.0,67.1,64000
600000,200.0,83.8,90000
490000,90.0,67.04,20000
380000,320.0,138.03,100000
550000,113.75,81.86,31000
570000,170.0,108.5,11200
305000,69.0,47.3,35000
240000,77.0,58.2,50000
700000,200.0,88.5,55000
288000,59.0,34.2,20000
430000,90.0,67.04,93000
