torque,max_power,km_driven,selling_price
200.0,98.6,128000,600000
190.0,74.0,90000,400000
90.0,67.04,120000,335000
62.0,46.3,72000,140000
136.0,110.5,44077,570000
190.0,74.0,38817,740000
104.0,67.04,30000,390000
106.0,52.0,80000,200000
190.0,77.0,44665,480000
160.0,67.0,120000,110000
200.0,98.6,100000,560000
146.0,116.3,123084,380000
180.0,63.0,80000,250000
99.0,68.0,10000,565000
260.0,112.0,135000,265000
113.0,81.8,7104,670000
320.0,147.94,110000,503000
69.0,47.3,50000,240000
200.0,88.5,83000,750000
78.0,60.0,120000,100000
90.0,67.07,50000,300000
114.7,81.83,25000,570000
247.0,105.0,15000,850000
320.0,147.94,110000,503000
320.0,147.51,58000,1295000
200.0,100.6,120000,1050000
154.9,121.3,55340,760000
113.75,81.86,25000,550000
180.4,71.0,120000,350000
200.0,88.5,70000,640000
330.0,140.0,218000,650000
114.0,82.0,14000,610000
190.0,75.0,37944,250000
113.0,81.8,5000,550000
190.0,74.0,90000,600000
145.0,104.68,90000,100000
132.0,88.73,15500,540000
140.0,69.0,90000,220000
115.0,83.14,50000,500000
62.0,46.3,45000,110000
200.0,90.0,97343,88000
84.0,67.0,80000,200000
146.0,116.3,97000,434999
430.0,177.0,9000,2625000
96.1,62.0,40000,175000
69.0,47.3,50000,300000
104.0,76.0,71717,300000
360.0,171.5,30000,1800000
259.9,126.2,59235,850000
260.0,112.0,100000,409999
62.0,46.3,20000,110000
114.73,81.86,20000,550000
200.0,98.6,30000,500000
124.0,99.6,100000,250000
380.0,181.0,110000,480000
210.0,66.0,120000,210000
69.0,47.3,5000,360000
160.0,68.0,120000,200000
114.7,81.83,5000,540000
72.0,53.3,30000,300000
205.0,87.2,90000,476999
250.0,103.6,97000,215000
149.0,120.69,6000,650000
91.0,67.0,31000,535000
190.0,73.9,120000,420000
200.0,100.6,137000,1100000
146.0,118.0,55000,475000
200.0,98.6,48000,520000
140.0,110.4,25000,700000
132.0,88.73,25538,625000
170.0,108.5,15000,750000
114.0,84.0,40300,340000
219.66,88.73,80000,800000
113.0,81.8,70000,175000
6.1,35.0,70000,238000
190.0,74.0,105000,420000
69.0,47.3,80000,180000
90.0,66.1,110000,110000
215.0,99.0,113000,430000
51.0,37.5,28000,45000
200.0,88.5,15000,950000
140.0,70.0,60000,170000
190.0,74.0,50000,650000
113.7,82.85,43000,400000
114.0,85.8,35000,280000
190.0,74.0,75000,631000
90.0,67.1,46000,210000
59.0,37.0,40000,40000
99.04,68.05,60000,160000
200.0,98.6,82000,520000
96.1,62.1,100000,200000
200.0,100.6,79328,750000
320.0,138.03,90000,291000
125.0,47.0,61173,375000
200.0,98.6,90000,250000
290.0,120.0,110000,250000
200.0,100.6,117780,1000000
260.0,108.5,35000,830000
77.0,58.16,110000,400000
400.0,190.0,10000,5200000
145.0,103.3,35000,400000
218.0,158.8,50171,750000
99.04,68.05,37555,300000
280.0,120.0,15000,610000
13.5,70.0,85700,175000
330.0,140.0,120000,800000
116.0,90.0,110000,250000
110.0,88.7,41000,500000
117.0,81.86,25000,800000
190.0,74.0,60000,350000
150.0,121.31,19000,800000
205.0,98.59,40000,625000
170.0,67.04,70000,480000
113.75,81.86,93000,409999
219.66,88.73,60000,715000
200.0,100.6,53652,851000
190.0,74.0,38817,740000
190.0,73.94,130376,265000
12.5,62.0,118000,90000
114.7,81.83,90000,516000
380.0,174.33,60000,2200000
74.5,55.2,70000,229999
172.5,73.8,120000,350000
135.0,71.0,120000,180000
69.0,47.3,25000,110000
12.7,78.0,100000,220000
4.8,35.0,40000,70000
205.0,98.59,50699,925000
330.0,141.0,40000,620000
190.0,74.0,90000,530000
62.0,46.3,40000,150000
360.0,163.7,120000,359000
240.0,100.0,30000,600000
290.0,120.0,222435,180000
90.0,67.05,30000,320000
149.0,120.69,39000,599000
90.0,67.04,75000,300000
220.0,95.0,120000,450000
430.0,177.0,9000,2711000
90.0,67.04,40000,170000
69.0,47.3,90000,200000
154.9,121.3,60000,450000
180.0,63.0,162000,325000
114.0,82.0,60000,335000
200.0,88.8,80000,285000
180.0,73.9,75000,440000
195.0,62.1,35000,720000
113.75,81.86,8000,500000
114.0,85.8,72000,480000
11.5,88.2,80000,170000
320.0,148.0,60000,650000
113.0,81.8,46000,509999
113.0,81.8,69779,600000
280.0,120.0,112000,1000000
210.0,66.0,120000,110000
200.0,88.76,110000,700000
48.0,35.0,80000,70000
180.0,73.9,70000,350000
20.4,102.0,192000,450000
160.0,68.0,120000,175000
200.0,88.5,70000,745000
200.0,88.5,110000,813000
114.0,82.0,25000,375000
104.0,67.05,49000,275000
200.0,100.6,440000,750000
135.0,69.0,205000,99000
108.0,79.4,125000,170000
259.8,126.32,80000,475000
84.0,67.0,50000,150000
200.0,88.5,20000,890000
114.0,85.8,16000,575000
219.7,88.73,50000,715000
343.0,171.0,129627,1680000
114.0,82.0,20000,550000
90.0,67.05,58343,225000
280.0,120.0,55000,150000
190.0,74.0,100000,600000
205.0,76.9,70000,200000
200.0,88.5,75000,775000
135.0,69.0,100000,140000
69.0,47.3,60000,220000
160.0,70.0,53000,450000
104.0,67.05,65000,530000
343.0,168.5,50000,1800000
215.0,99.0,43235,600000
200.0,88.5,40000,875000
240.0,100.0,139000,600000
84.0,64.0,143000,100000
204.0,89.84,87000,600000
160.0,67.0,69000,325000
160.0,68.0,102307,160000
114.0,82.0,63063,465000
99.0,68.0,10000,480000
114.0,82.0,60000,370000
51.0,37.48,60000,130000
91.0,67.0,10000,350000
240.0,100.0,58945,700000
320.0,138.03,72000,625000
69.0,47.3,40000,229999
69.0,47.3,54000,310000
195.0,62.1,70000,550000
259.87,126.2,40000,860000
382.0,148.31,21000,4500000
114.0,85.8,70000,275000
110.0,88.7,15000,526000
74.5,55.2,80000,180000
101.0,73.0,162000,160000
20.4,102.0,138000,650000
113.0,81.8,67082,371000
109.0,86.8,40000,325000
114.0,85.8,60000,470000
190.0,74.0,38000,545000
134.0,97.7,70000,320000
170.0,67.06,80000,350000
305.0,123.7,82500,290000
110.0,88.7,56494,550000
11.4,80.0,44000,330000
190.0,73.94,120000,409999
190.24,73.97,56290,450000
260.0,112.0,230000,600000
190.0,74.0,56000,550000
115.0,83.1,10000,500000
90.0,67.1,90000,170000
108.0,79.4,60000,99000
190.0,74.0,70000,380000
320.0,138.03,55300,735000
180.4,71.0,55850,455000
200.0,84.8,35000,400000
190.0,73.94,88200,375000
146.0,118.0,80000,450000
130.0,93.7,60000,423000
90.0,67.05,58343,225000
90.3,63.0,73000,110000
320.0,138.1,90000,600000
78.0,60.0,120000,80000
113.0,73.9,90000,300000
200.0,98.6,39000,885000
330.0,140.0,120000,535000
69.0,47.3,52000,210000
110.0,88.8,42535,339000
110.0,85.0,70000,79000
113.0,81.8,59858,370000
69.0,47.3,5000,190000
171.0,72.4,80000,600000
150.0,57.6,50000,200000
190.0,74.0,108800,450000
180.0,63.0,120000,600000
151.0,121.3,40000,800000
200.0,88.5,81000,650000
101.0,73.0,72500,330000
190.0,73.9,210000,370000
205.0,98.59,206000,550000
9.8,63.0,120000,120000
259.9,126.2,52600,535000
350.0,138.1,15000,1700000
113.0,73.9,100000,220000
59.0,37.0,40000,50000
150.0,57.6,50000,300000
190.0,74.0,50000,600000
215.0,99.0,70000,670000
90.0,67.0,5000,475000
400.0,190.0,20000,3800000
290.0,120.0,80000,800000
195.0,62.1,60000,515000
190.0,74.02,50000,675000
450.0,187.7,28000,1964999
343.0,147.8,25000,1770000
91.0,67.0,10500,300000
197.0,75.0,50000,260000
150.0,57.6,50000,160000
74.5,55.2,15000,320000
90.0,67.1,360003,220000
160.0,68.0,110000,180000
160.0,68.0,70000,170000
140.0,69.0,120000,150000
259.8,126.32,120000,395000
195.0,62.1,120000,509999
360.0,171.5,43000,1925000
190.0,74.0,100000,409999
200.0,84.8,80000,450000
400.0,190.0,8500,5500000
190.24,73.97,29000,525000
580.0,241.4,76131,1850000
350.0,150.0,2000,2475000
330.0,140.0,173000,850000
190.0,73.94,70000,425000
290.0,120.0,120000,200000
113.75,81.86,100000,525000
190.0,74.0,72000,570000
108.0,79.4,128000,141000
115.0,83.1,15000,625000
90.0,67.04,120000,190000
380.0,174.33,58500,1300000
99.04,68.05,20000,300000
110.0,88.76,7032,779000
99.04,68.05,30000,130000
200.0,88.8,120000,210000
190.0,74.0,170000,355000
190.0,74.0,43978,450000
135.0,69.01,80000,185000
160.0,64.1,100000,750000
145.0,117.3,28205,639000
180.0,63.0,120000,290000
160.0,68.0,70000,260000
200.0,98.6,19571,790000
259.8,126.32,100000,425000
195.0,70.0,90000,680000
102.0,70.0,80000,250000
350.0,170.0,14000,1600000
20.4,102.0,223000,440000
200.0,88.5,32000,1025000
400.0,190.0,7500,5400000
200.0,98.6,30000,900000
90.0,67.05,30375,180000
320.0,134.0,56800,1250000
59.0,37.0,80000,100000
200.0,100.57,100000,625000
72.0,53.3,60000,260000
190.0,74.0,100000,350000
330.0,140.0,120000,980000
219.7,88.73,70000,440000
114.0,84.0,30000,550000
200.0,88.76,120000,550000
280.0,120.0,70000,1125000
200.0,88.5,100000,775000
219.7,88.73,53000,575000
180.0,63.0,120000,225000
215.0,98.63,24000,750000
150.0,57.6,60000,150000
200.0,83.8,1000,450000
90.0,66.1,40000,250000
90.0,67.1,20000,225000
153.0,103.5,35000,395000
90.0,67.0,35000,420000
11.5,88.2,120000,130000
200.0,90.0,70000,250000
160.0,68.0,100000,220000
215.0,99.0,50000,372000
200.0,88.5,32000,690000
115.0,82.0,40000,300000
330.0,140.0,80000,650000
250.0,103.6,95000,400000
260.0,112.0,60000,600000
135.4,70.0,100000,409999
84.0,64.0,80000,130000
215.0,98.63,60000,675000
145.0,117.3,28161,600000
90.0,67.04,30000,400000
16.0,65.0,110000,125000
22.4,90.0,93000,350000
96.1,62.1,90000,200000
250.0,83.83,145000,310000
59.0,37.0,100000,70000
20.4,102.0,200000,500000
13.5,70.0,265000,95000
259.9,126.3,103655,400000
130.0,91.1,40000,765000
72.0,53.3,14365,275000
190.0,74.0,101000,480000
124.0,99.6,60000,240000
114.0,84.0,20000,520000
200.0,88.8,150000,200000
200.0,88.5,60000,650000
190.0,74.0,120000,500000
69.0,47.3,65000,260000
190.24,73.97,56290,450000
330.0,140.0,53600,711000
250.0,108.6,29899,1290000
13.5,70.0,100000,130000
14.9,103.2,100000,160000
200.0,88.5,120000,600000
330.0,140.0,41988,750000
77.0,58.2,70000,200000
74.5,55.2,40000,170000
202.0,214.56,20000,5150000
200.0,88.5,40000,780000
114.0,82.0,90000,390000
90.0,67.05,40000,305000
100.0,64.1,65000,290000
213.0,157.7,68089,2000000
200.0,98.6,120000,550000
200.0,88.5,90000,560000
90.0,67.04,50000,300000
90.0,67.05,10000,399000
150.0,57.6,76000,175000
290.0,120.0,120000,380000
200.0,88.5,47747,810000
200.0,83.8,100000,400000
62.0,46.3,60000,160000
132.0,88.73,25538,625000
114.0,82.0,44440,420000
360.0,152.87,28000,1550000
430.0,177.0,45000,3200000
300.0,121.0,50000,1200000
125.0,47.0,70000,285000
200.0,88.5,32000,690000
11.4,80.0,41041,375000
380.0,174.33,58500,1300000
190.0,73.9,190000,375000
113.0,81.8,5621,650000
90.0,67.1,74800,160000
330.0,140.0,10000,1800000
320.0,138.03,60000,425000
240.0,100.0,59736,775000
280.0,120.0,150000,650000
84.0,67.0,120000,220000
90.0,67.1,100000,100000
115.0,83.1,40000,690000
290.0,120.0,110000,520000
140.0,69.0,42000,320000
109.0,86.8,63400,350000
343.0,142.0,120000,2000000
200.0,88.5,40000,890000
200.0,100.0,73000,900000
62.0,46.3,100000,105000
215.0,99.23,80000,530000
260.0,108.5,26766,919999
200.0,88.5,70000,630000
69.0,47.3,49900,270000
320.0,138.03,55300,735000
111.8,78.9,70000,200000
113.0,81.8,20000,540000
160.0,70.0,50074,400000
400.0,175.56,39000,1700000
90.0,67.05,58343,225000
110.0,88.7,56494,550000
69.0,47.3,60000,170000
320.0,138.1,90000,200000
280.0,120.0,90000,1050000
190.24,73.97,27005,575000
160.0,67.0,137000,200000
113.75,81.86,32000,500000
135.0,71.0,50000,200000
90.0,67.05,64000,285000
154.9,121.3,40000,650000
110.0,88.76,26000,725000
360.0,152.87,29000,1150000
190.24,73.97,40000,450000
130.0,91.1,27000,850000
153.0,103.5,11000,645000
113.0,81.8,20375,480000
190.0,74.0,38817,740000
96.1,62.0,67000,145000
84.0,67.0,70000,250000
200.0,88.76,170000,650000
59.0,37.0,60000,50000
215.0,99.0,70000,700000
125.0,47.0,90000,240000
11.4,80.0,97700,260000
215.0,99.0,80000,480000
330.0,140.0,1500000,500000
219.6,88.76,53000,390000
340.0,148.0,17601,3251000
213.0,157.7,68089,2000000
400.0,190.0,20000,3800000
190.0,74.02,27654,698000
110.0,88.7,30000,484999
72.0,53.3,15000,350000
200.0,83.8,58231,550000
111.8,78.9,70000,325000
146.0,99.6,60000,250000
99.04,68.05,44391,180000
200.0,88.5,50000,900000
200.0,88.5,40000,900000
113.0,81.8,69779,600000
280.0,120.0,60000,509999
172.5,73.74,32000,535000
245.0,108.5,20171,750000
330.0,140.0,41988,750000
113.75,81.86,27500,500000
113.0,81.8,8000,470000
200.0,84.8,110000,220000
205.0,98.59,60000,900000
190.0,74.0,120000,395000
219.66,88.76,30000,800000
120.0,94.93,7000,675000
115.0,83.1,40000,630000
113.0,81.8,12000,535000
200.0,88.5,35000,833000
171.0,72.4,120000,620000
111.7,78.9,49824,229999
240.0,100.0,70000,735000
430.0,177.0,45000,3200000
112.0,86.8,60000,408000
200.0,88.5,50000,700000
140.0,70.0,186000,229999
114.0,83.81,10000,550000
140.0,69.0,50000,260000
114.0,85.8,67000,450000
146.0,99.6,120000,350000
146.0,116.3,42462,480000
69.0,47.3,25000,268000
200.0,88.5,60000,650000
200.0,98.6,110000,725000
114.0,82.0,50000,380000
160.0,67.0,113226,350000
190.0,74.0,38817,740000
215.0,99.0,35000,620000
114.0,85.8,70000,275000
360.0,163.7,50000,650000
114.73,81.86,33100,595000
90.3,62.1,70000,80000
113.0,81.8,20000,509999
113.0,81.8,14548,595000
110.0,88.7,56494,550000
180.4,71.01,90000,420000
343.0,147.8,157000,1680000
190.0,74.0,30000,800000
135.4,70.0,100000,280000
200.0,100.6,79328,750000
245.0,108.45,30000,650000
200.0,98.6,63240,575000
113.0,81.8,40000,615000
219.7,88.73,110000,620000
59.0,37.0,100000,50000
290.0,120.0,238000,600000
240.0,108.45,12000,1265000
200.0,88.5,50000,925000
327.0,147.9,100000,270000
219.7,88.7,105000,1125000
350.0,150.0,2000,2475000
400.0,153.86,17000,1280000
300.0,115.0,15000,1200000
260.0,108.5,9500,850000
200.0,75.0,60000,550000
20.4,102.0,120000,750000
62.0,46.3,60000,135000
72.0,53.3,50000,270000
190.0,77.0,31000,420000
115.0,82.0,25000,425000
200.0,88.5,15000,800000
202.0,214.56,20000,5150000
135.0,69.0,50000,180000
160.0,64.1,30000,250000
90.0,67.04,12000,425000
113.75,81.86,60000,500000
190.0,74.0,88000,580000
240.0,100.0,80000,650000
90.0,67.05,5000,350000
135.3,105.5,40000,650000
290.0,120.0,120000,440000
14.9,103.2,90000,170000
560.0,258.0,48000,2500000
400.0,181.0,30000,2500000
205.0,98.59,27620,950000
202.0,214.56,20000,5150000
205.0,98.96,40000,790000
85.0,61.7,60000,180000
113.75,81.86,32000,524000
170.0,67.04,36000,425000
74.5,55.2,70000,170000
350.0,150.0,2000,2475000
90.0,67.1,27000,250000
180.0,73.9,77000,335000
59.0,37.0,120000,40000
330.0,140.0,100000,900000
140.0,69.0,33000,540000
104.0,78.9,35000,549000
224.0,164.7,120000,250000
200.0,84.8,60000,370000
100.0,64.1,50000,250000
177.5,147.5,49900,805000
182.5,63.0,50000,700000
200.0,98.6,35000,700000
400.0,153.86,50000,1200000
190.0,74.0,73000,430000
330.0,140.0,70000,1225000
110.0,74.9,60000,140000
259.9,126.2,60000,1249000
180.0,63.0,2000,800000
114.0,82.0,56000,500000
173.0,138.1,7000,1450000
7.8,57.5,175000,96000
248.0,108.5,70000,750000
160.0,78.9,40000,700000
90.0,67.1,64500,240000
200.0,88.5,53000,750000
330.0,140.0,60000,700000
218.0,93.7,170000,350000
62.0,46.3,124000,100000
8.6,64.0,70000,130000
240.0,100.0,65100,730000
62.0,46.3,35000,140000
90.0,67.1,80000,200000
330.0,140.0,70000,750000
190.0,73.9,110000,430000
114.73,81.86,23000,550000
200.0,88.8,195000,140000
111.7,78.9,39227,355000
290.0,120.0,70000,550000
550.0,241.4,98000,810000
59.0,34.2,46706,220000
20.4,102.0,120000,700000
62.0,46.3,80000,140000
114.7,81.83,30000,700000
209.0,91.72,60000,459999
62.0,46.3,120000,150000
69.0,47.3,10000,310000
190.0,74.0,71000,680000
84.0,67.0,60000,250000
90.0,67.0,28942,300000
25.5,105.0,100000,400000
110.0,88.76,7032,779000
113.0,81.8,10000,800000
12.5,94.0,110000,120000
190.0,74.0,80000,445000
190.0,74.0,110000,150000
90.0,67.0,15000,370000
190.0,74.0,134000,240000
154.9,121.3,100000,450000
180.0,63.0,11500,550000
135.4,70.0,120000,250000
240.0,100.0,65100,730000
74.5,55.2,33000,299000
240.0,100.0,50000,775000
320.0,147.94,110000,503000
240.0,100.0,70000,695000
190.0,74.0,60000,700000
120.0,94.93,33000,800000
248.0,108.45,110000,434999
150.0,121.36,31596,570000
62.0,46.3,40000,195000
104.0,67.05,10000,450000
114.0,84.0,25000,430000
114.0,85.8,20000,220000
259.87,126.2,54634,1150000
124.6,93.7,62000,170000
114.0,82.0,15000,390000
51.0,37.5,50000,95000
259.9,126.2,154000,1150000
113.75,81.86,15000,570000
62.0,46.3,19000,128000
259.8,126.32,100000,600000
170.0,67.06,80000,285000
28.3,116.6,100000,210000
360.0,163.7,42000,490000
110.0,88.7,56494,550000
230.0,100.0,45000,775000
160.0,64.1,280000,150000
430.0,177.0,45000,3200000
620.0,261.4,28156,6000000
190.0,74.0,90000,465000
78.0,60.0,70000,69000
114.7,81.83,60000,600000
180.0,63.0,40000,600000
200.0,100.6,61000,1200000
113.0,81.8,39500,445000
219.7,88.7,40000,710000
69.0,47.3,50000,270000
74.5,55.2,14987,245000
111.7,78.9,49824,229999
144.15,113.42,35000,540000
111.7,78.9,49824,229999
250.0,113.4,10000,643000
113.0,81.8,25000,625000
13.5,70.0,90000,105000
259.8,126.32,80000,550000
59.0,37.0,80000,40000
145.0,117.3,120000,725000
140.0,69.0,50000,550000
132.0,88.73,35000,509999
200.0,97.9,30000,1000000
330.0,140.0,41000,944999
20.4,102.0,138000,400000
200.0,84.8,110000,300000
114.0,83.81,10000,550000
110.0,88.7,56494,550000
550.0,241.4,70000,1850000
200.0,83.8,120000,415000
290.0,120.0,97000,509999
300.0,194.4,17000,5200000
90.0,67.1,50000,229999
72.0,53.3,25000,250000
134.0,97.7,50000,350000
200.0,88.5,25000,950000
172.5,73.8,70000,300000
14.3,70.0,70000,150000
202.0,214.56,20000,5150000
330.0,140.0,70000,1100000
69.0,47.3,40000,220000
250.0,103.6,69000,375000
200.0,75.0,13270,600000
112.0,86.8,50000,620000
327.0,147.9,60000,300000
16.1,125.0,60000,150000
190.0,73.9,90000,250000
285.0,186.0,42000,400000
78.0,60.0,90000,60000
172.0,130.0,70000,229999
130.0,91.1,40000,590000
280.0,120.0,70000,750000
9.8,63.0,80000,140000
101.0,73.0,170000,150000
259.9,126.2,94000,1100000
280.0,120.0,120000,950000
200.0,88.5,85000,819999
180.0,63.0,178000,300000
190.0,74.0,120000,570000
20.4,102.0,89580,650000
200.0,83.8,90000,545000
135.0,69.01,70000,450000
62.0,46.3,50000,95000
190.0,74.0,15000,630000
146.0,99.6,90000,350000
90.0,67.0,7000,490000
219.66,88.73,40000,750000
114.0,85.8,160000,190000
90.0,67.1,70000,98000
400.0,190.0,8500,5500000
114.0,85.8,90000,368000
113.75,81.86,80000,600000
72.0,53.3,50000,250000
114.0,85.8,35000,350000
210.0,74.96,40200,445000
84.0,64.0,81366,120000
99.04,68.05,97000,165000
197.0,75.0,95000,300000
400.0,190.0,20000,3800000
16.1,125.0,140000,160000
200.0,100.6,50000,1000000
113.0,81.8,10000,600000
250.0,83.83,90000,250000
101.0,73.0,50000,145000
197.0,75.0,95000,125000
220.0,95.0,77088,465000
215.0,98.96,101,1000000
259.8,126.32,70000,620000
22.4,90.0,150000,380000
69.0,47.3,25000,92800
190.0,74.0,80000,150000
69.0,47.3,40000,200000
78.0,60.0,100000,60000
200.0,88.5,100000,765000
115.0,90.0,40000,125000
330.0,140.0,70000,1350000
250.0,103.6,90000,420000
190.0,74.0,55000,630000
113.0,81.8,32995,445000
250.0,103.2,111000,565000
330.0,140.0,150000,400000
219.7,88.73,27000,750000
430.0,177.0,9000,2711000
90.0,67.1,76000,225000
248.0,108.45,120000,650000
190.0,74.0,110000,640000
200.0,88.5,90000,700000
250.0,103.6,110000,350000
330.0,140.0,200000,600000
78.0,60.0,70000,85000
109.0,86.8,57353,295000
115.0,83.1,5000,830000
100.0,64.08,90000,90000
200.0,98.6,46000,1000000
219.7,88.73,70000,440000
619.0,254.8,70000,2575000
259.9,126.3,56000,580000
200.0,100.0,110000,850000
62.0,46.3,40000,130000
230.0,88.8,40000,575000
200.0,88.5,60000,890000
200.0,98.6,116104,500000
200.0,88.5,70000,630000
117.0,81.86,20000,695000
62.0,46.3,40000,180000
180.0,63.0,110000,450000
200.0,98.6,141000,450000
330.0,140.0,140000,800000
62.0,46.3,5000,60000
90.0,67.04,35000,409999
190.0,74.0,35000,500000
215.0,99.23,155201,600000
11.2,76.0,70000,148000
400.0,190.0,7500,5400000
113.75,81.86,35299,325000
113.0,81.8,20000,525000
330.0,140.0,93000,680000
110.0,88.7,56494,550000
200.0,98.6,36000,725000
110.0,73.9,54206,254999
109.0,86.8,22000,425000
90.0,67.05,40000,285000
90.0,67.1,40000,260000
250.0,103.6,90000,375000
190.0,75.0,100000,250000
110.0,88.7,56494,550000
204.0,89.84,99117,450000
250.0,118.35,90000,250000
69.0,47.3,1000,350000
190.0,77.0,100000,360000
115.0,83.14,50000,550000
380.0,184.0,74000,1650000
115.0,90.0,100000,170000
90.0,67.1,80000,150000
74.5,55.2,54000,235000
190.0,74.0,40000,530000
200.0,83.8,120000,400000
110.0,88.76,7032,779000
330.0,140.0,60000,850000
113.0,81.8,5000,600000
115.0,83.0,90000,110000
172.0,130.0,70000,240000
200.0,98.6,92000,900000
91.0,67.0,10500,300000
142.5,56.3,50000,220000
190.0,74.0,120000,530000
112.0,86.8,15000,590000
114.0,83.81,8000,575000
190.0,74.0,50000,650000
90.0,67.05,30375,180000
277.5,115.0,120000,500000
200.0,100.6,190000,950000
90.0,67.0,50000,390000
180.0,63.0,80000,499000
101.0,73.0,120000,260000
12.5,94.0,60000,145000
190.0,75.0,70000,263000
200.0,100.0,246000,700000
72.0,53.3,10000,340000
132.0,88.7,70000,345000
305.0,123.7,88000,290000
320.0,147.94,110000,503000
11.4,80.0,120000,250000
90.0,66.1,70000,180000
200.0,88.5,7400,925000
172.5,73.8,33000,390000
200.0,100.6,46412,1500000
104.0,78.9,50000,229999
190.0,74.0,46507,600000
200.0,98.6,90000,475000
96.0,65.0,70000,150000
347.0,280.0,17000,4100000
180.0,63.0,120000,250000
6.1,35.0,70000,80000
96.0,67.1,60000,350000
195.0,62.1,78413,550000
84.0,67.0,49000,140000
197.0,75.0,60000,170000
62.0,46.3,70000,100000
343.0,147.8,15000,1700000
51.0,37.48,40000,60000
90.0,67.05,58343,225000
259.8,126.32,76460,700000
145.0,117.6,68140,1025000
113.0,81.8,33000,525000
190.0,74.0,90000,390000
259.8,126.32,200000,450000
200.0,88.5,100000,525000
84.0,67.0,110000,120000
248.0,108.45,41123,465000
200.0,100.6,100000,500000
190.0,77.0,70000,425000
200.0,83.8,120000,500000
154.9,121.3,66000,425000
200.0,88.8,50000,600000
90.0,67.1,160000,85000
150.0,57.6,55130,180000
202.0,214.56,20000,5150000
84.0,67.0,50000,135000
290.0,120.0,120000,475000
320.0,138.1,110000,200000
85.0,52.8,80000,95000
110.0,85.0,110000,95000
112.0,86.8,44000,550000
360.0,171.5,120000,1516000
24.0,110.0,58000,212000
24.0,110.0,120000,245000
200.0,100.6,190000,1000000
114.0,84.0,4000,360000
180.0,63.0,50000,320000
11.4,80.0,100000,320000
104.0,67.0,70000,325000
360.0,168.5,47162,2600000
72.0,53.3,80000,260000
205.0,98.59,33360,925000
330.0,140.0,88754,1100000
140.0,69.0,40000,290000
114.0,83.83,15000,500000
145.0,117.3,22000,925000
114.0,85.8,143000,240000
200.0,90.0,90000,250000
219.7,88.73,100000,700000
114.0,82.0,12000,350000
160.0,67.0,108000,270000
215.0,98.63,24000,746000
109.0,86.8,70000,260000
51.0,37.48,70000,66000
330.0,140.0,85710,650000
90.3,62.0,60000,140000
204.0,89.75,140000,650000
200.0,88.5,7500,950000
90.0,67.1,64000,175000
145.0,103.3,110000,225000
90.0,67.07,80000,320000
153.0,103.6,76259,269000
190.0,74.0,70000,600000
160.0,63.1,90000,300000
101.0,73.0,90000,330000
320.0,147.94,110000,503000
320.0,147.94,110000,503000
200.0,88.7,50000,325000
200.0,90.0,60000,185000
190.0,74.0,87847,480000
90.0,67.05,80000,215000
113.75,81.86,20000,650000
90.0,67.1,90000,135000
200.0,88.76,200000,560000
90.0,67.04,40000,360000
90.0,67.04,25000,385000
99.04,68.05,100000,300000
102.0,70.0,48000,250000
180.0,63.0,90000,445000
114.0,85.8,70000,250000
108.0,79.4,70000,114999
200.0,100.6,79328,750000
247.0,105.0,24000,700000
200.0,98.6,50000,484999
24.0,110.0,119000,135000
8.6,64.9,120000,140000
200.0,88.5,50000,875000
200.0,88.5,58000,825000
190.0,74.0,100000,425000
90.0,67.1,35000,65000
72.0,53.64,40000,220000
200.0,98.6,110000,500000
200.0,97.9,60000,1031000
259.9,126.2,52600,535000
200.0,75.0,195000,500000
111.8,78.9,70000,199000
99.0,68.0,10000,450000
113.75,81.86,26500,486000
450.0,174.5,5000,3100000
72.0,53.64,25000,217000
90.0,67.05,58343,225000
219.66,88.76,37000,650000
145.0,104.68,80000,160000
259.87,126.2,26430,1150000
190.0,74.0,60000,475000
62.0,46.3,20000,110000
190.0,74.0,60000,302000
69.0,47.3,50000,210000
90.0,67.04,10000,484999
113.75,81.86,15000,500000
219.7,88.73,50000,420000
113.0,81.8,37000,620000
110.0,85.0,70000,55000
200.0,90.0,100000,200000
114.0,82.0,25000,550000
114.0,85.8,90000,355000
190.0,74.02,20000,900000
115.0,83.1,9000,740000
102.0,70.0,90000,350000
195.0,62.1,75000,600000
62.0,46.3,30000,120000
330.0,140.0,20000,1350000
104.0,67.0,5000,430000
110.0,85.0,94000,125000
250.0,108.5,52000,385000
190.0,74.0,49000,610000
250.0,103.52,120000,610000
90.0,67.05,28481,260000
204.0,89.75,80000,501000
32.1,150.0,120000,500000
327.0,147.9,90000,270000
99.04,68.05,50000,250000
160.0,67.0,180000,190000
170.0,67.05,100000,311000
135.0,71.0,55768,170000
320.0,147.9,90000,495000
69.0,47.3,23000,325000
350.0,167.6,35000,3500000
180.0,63.0,150000,120000
190.0,74.0,120000,125000
20.4,102.0,200000,450000
320.0,141.0,11000,2600000
69.0,47.3,64111,245000
320.0,138.0,100000,320000
277.5,115.0,90000,480000
195.0,70.0,70000,750000
240.0,100.0,50000,770000
77.0,58.2,80000,220000
113.0,81.8,57247,490000
28.3,116.6,100000,320000
150.0,57.6,46000,195000
90.0,67.1,66000,220000
145.0,103.2,30000,350000
62.0,46.3,180000,70000
13.5,70.0,100000,120000
59.0,37.0,120000,80000
91.0,67.0,60000,400000
114.0,85.8,30000,450000
90.0,67.04,30000,440000
84.0,64.0,81366,120000
