Present_Price,max_power,torque,engine,year,seller_type_encoded,fuel_encoded,transmission_encoded,km_driven,mileage,selling_price
,88.5,200.0,1248.0,2016,1,1,1,115962,24.52,450000.0
,,,,2017,1,1,1,40000,,800000.0
,88.76,219.6,1396.0,2012,0,1,1,58000,21.9,385000.0
,167.62,400.0,2143.0,2013,1,1,0,15000,14.84,2000000.0
,55.2,74.5,814.0,2012,0,4,1,54000,21.1,235000.0
,,,,2017,0,1,1,56000,,640000.0
,46.3,62.0,796.0,2006,1,4,1,120000,19.7,52000.0
,32.8,57.0,796.0,2009,1,3,1,90000,10.9,80000.0
,,,,2008,1,4,1,90000,,120000.0
,,,,2008,1,1,1,213000,,89999.0
,123.7,305.0,1991.0,2012,1,1,1,120000,16.52,180000.0
,88.8,200.0,1248.0,2012,1,1,1,80000,21.5,285000.0
,82.0,114.0,1197.0,2015,1,4,1,90000,18.9,390000.0
,46.3,62.0,796.0,2008,1,4,1,80000,19.7,125000.0
,104.68,145.0,1586.0,2008,1,4,1,60000,15.6,225000.0
,68.05,99.04,1086.0,2011,1,4,1,139000,19.81,175000.0
,102.0,20.4,2494.0,2011,1,1,1,160000,12.8,1075000.0
,98.6,200.0,1498.0,2014,1,1,1,150000,24.2,300000.0
,102.0,20.4,2494.0,2010,1,1,1,163000,12.8,700000.0
,52.8,85.0,1396.0,2009,0,1,1,120000,17.88,90000.0
,70.0,135.4,1405.0,2011,1,1,1,120000,19.4,120000.0
,57.6,150.0,936.0,2012,1,1,1,100000,25.44,220000.0
,74.0,190.0,1248.0,2015,0,1,1,140000,22.95,300000.0
,75.0,180.0,1199.0,2010,0,1,1,87000,19.5,180000.0
,37.0,59.0,796.0,2013,1,4,1,70000,16.1,170000.0
,70.0,102.0,1196.0,2015,1,4,1,50000,15.6,300000.0
,100.6,200.0,2494.0,2014,1,1,1,70000,12.99,1050000.0
,98.6,200.0,1498.0,2014,1,1,1,150000,24.2,300000.0
,73.97,190.24,1186.0,2018,1,1,1,25000,24.0,465000.0
,57.6,150.0,936.0,2011,1,1,1,80000,25.44,130000.0
,81.86,113.75,1197.0,2018,1,4,1,32000,18.9,500000.0
,34.2,59.0,796.0,2018,1,4,1,10000,16.8,200000.0
,83.1,115.0,1197.0,2017,0,4,1,52000,21.4,625000.0
,67.0,160.0,1399.0,2006,1,1,1,120000,17.8,110000.0
,81.86,117.0,1197.0,2019,1,4,1,11240,18.6,800000.0
,70.0,160.0,1120.0,2017,0,1,1,66000,24.0,490000.0
,88.5,200.0,1248.0,2017,0,1,1,64000,24.52,880000.0
,62.1,96.1,1086.0,2013,1,4,1,49000,17.92,290000.0
,,,,2006,1,1,1,100000,,115999.0
,53.3,72.0,799.0,2018,1,4,1,26500,25.17,360000.0
,37.0,59.0,796.0,2002,1,4,1,100000,16.1,65000.0
,88.5,200.0,1248.0,2017,0,1,1,72000,24.3,685000.0
,,,,2009,1,4,1,50000,,300000.0
,88.73,219.7,1396.0,2017,0,1,1,44000,22.54,680000.0
,88.5,200.0,1248.0,2017,1,1,1,60000,24.52,1000000.0
,,,,2002,1,1,1,120000,,100000.0
,112.0,260.0,2498.0,2010,1,1,1,130000,14.0,160000.0
,93.7,130.0,1373.0,2014,1,4,1,20000,16.02,600000.0
,,,,2009,1,1,1,60000,,180000.0
,46.3,62.0,796.0,2007,1,4,1,195000,19.7,100000.0
,46.3,62.0,796.0,2010,1,4,1,90000,19.7,120000.0
,,,,2006,1,4,1,80000,,130000.0
,,,,2011,1,4,1,155000,,160000.0
,70.0,195.0,1493.0,2019,1,1,1,35000,16.5,860000.0
,81.83,114.7,1197.0,2018,1,4,1,20000,18.6,650000.0
,67.0,84.0,1061.0,2010,1,4,1,80000,18.9,100000.0
,80.0,11.4,1197.0,2009,1,4,1,50000,17.0,300000.0
,80.0,11.4,1197.0,2010,1,4,1,110000,17.0,270000.0
,126.32,259.8,1582.0,2013,1,1,1,29000,22.32,550000.0
,95.0,220.0,2489.0,2013,1,1,1,120000,14.0,450000.0
,63.0,180.0,2523.0,2011,1,1,1,70000,13.6,430000.0
,,,,2013,1,4,1,40000,,350000.0
,86.8,109.0,1198.0,2017,1,4,1,20000,18.5,350000.0
,78.9,104.0,1197.0,2013,1,4,1,50000,17.71,229999.0
,47.3,69.0,796.0,2013,1,4,1,50000,22.74,110000.0
,85.8,114.0,1197.0,2012,1,4,1,49000,17.5,395000.0
,120.0,290.0,2179.0,2011,1,1,0,70000,11.79,650000.0
,63.0,180.0,2523.0,2011,1,1,1,90000,13.6,350000.0
,155.0,360.0,2179.0,2020,0,1,1,25000,15.1,1400000.0
,84.0,114.0,1199.0,2018,1,4,1,4000,23.84,360000.0
,,,,2018,1,1,1,10000,,1300000.0
,55.2,74.5,814.0,2018,1,4,1,30000,21.1,229999.0
,67.1,90.0,998.0,2014,0,4,1,41000,18.9,315000.0
,62.0,90.3,995.0,2012,1,4,1,28000,18.0,125000.0
,81.8,113.0,1197.0,2019,1,4,1,16000,21.01,700000.0
,68.05,94.14,998.0,2015,1,4,1,70000,20.3,160000.0
,86.8,112.0,1196.0,2017,0,4,1,10832,18.16,530000.0
,,,,2018,0,1,1,14681,,624000.0
,68.05,99.04,1086.0,2009,1,4,1,50000,19.81,250000.0
,63.0,180.0,2523.0,2016,0,1,1,51000,13.6,585000.0
,105.5,135.3,1396.0,2015,1,4,1,25000,17.43,500000.0
,,,,2014,1,4,1,30000,,350000.0
,,,,2014,0,1,1,80000,,495000.0
,81.86,113.75,1197.0,2017,1,4,1,50000,18.9,500000.0
,63.0,180.0,2523.0,2015,1,1,1,200000,15.96,430000.0
,81.86,113.75,1197.0,2013,0,4,1,44000,18.9,345000.0
,83.1,115.0,1197.0,2015,1,4,1,10000,21.4,500000.0
,84.0,114.0,1199.0,2019,1,4,1,19600,23.84,425000.0
,67.05,90.0,998.0,2005,1,4,1,40000,21.79,80000.0
,57.6,150.0,936.0,2011,1,1,1,50000,25.44,106000.0
,66.1,90.0,998.0,2009,1,4,1,46730,19.0,180000.0
,67.06,104.0,1198.0,2015,1,4,1,40000,20.63,250000.0
,,,,2011,1,1,1,80000,,350000.0
,,,,2002,1,4,1,80000,,60000.0
,126.2,259.87,1582.0,2018,1,1,1,24000,22.0,900000.0
,99.23,215.0,1498.0,2017,0,1,1,21170,26.1,700000.0
,,,,2013,0,1,0,167223,,2000000.0
,,,,2011,1,1,0,60000,,1375000.0
,147.51,343.0,2393.0,2016,0,1,1,141440,13.68,1800000.0
,,,,2007,1,1,1,120000,,160000.0
,,,,2012,1,4,0,140000,,525000.0
,140.0,330.0,2179.0,2012,0,1,1,212814,15.1,850000.0
,74.0,190.0,1248.0,2019,1,1,1,30000,27.39,800000.0
,99.0,215.0,1498.0,2017,0,1,1,88635,25.83,700000.0
,74.0,190.0,1248.0,2018,1,1,1,25000,26.59,800000.0
,81.83,114.7,1197.0,2017,1,4,1,20000,18.6,575000.0
,108.45,248.0,1461.0,2012,1,1,1,110000,19.01,350000.0
,116.6,28.3,2609.0,2007,1,1,1,100000,12.7,370000.0
,,,,2006,1,4,1,120000,,80000.0
,,,,2003,1,1,1,120000,,50000.0
,67.04,90.0,998.0,2014,1,4,1,35000,20.51,300000.0
,,,,2002,1,4,1,40000,,125000.0
,74.0,190.0,1248.0,2015,1,1,1,60000,26.59,490000.0
,67.06,170.0,1364.0,2012,1,1,1,50000,23.59,300000.0
,37.5,51.0,624.0,2013,1,4,1,25000,25.4,55000.0
,82.0,114.0,1197.0,2016,1,4,1,25000,18.9,350000.0
,73.97,190.24,1186.0,2019,1,1,1,8000,24.0,755000.0
,88.5,200.0,1248.0,2017,1,1,1,60000,24.52,720000.0
,63.0,180.0,2523.0,2006,1,1,1,200000,13.6,229999.0
,,,,2018,1,1,1,20000,,1100000.0
,73.9,110.0,1198.0,2013,1,4,1,100000,16.47,400000.0
,71.0,180.4,1120.0,2015,1,1,1,70000,24.4,350000.0
,,,,2012,0,1,1,68000,,159000.0
,,,,2017,0,4,1,38000,,550000.0
,73.92,151.5,1248.0,2013,0,1,1,80000,22.15,335000.0
,,,,2014,0,0,1,72000,,185000.0
,73.0,101.0,1196.0,2012,0,0,1,75000,15.1,229999.0
,,,,2014,0,4,1,43000,,225000.0
,85.0,113.0,1197.0,2007,1,4,1,120000,16.6,250000.0
,88.7,200.0,1248.0,2015,1,1,1,100000,23.0,400000.0
,74.0,190.0,1248.0,2014,1,1,1,163000,25.2,470000.0
,46.3,62.0,796.0,2011,1,4,1,25000,19.7,145000.0
,104.68,145.0,1586.0,2007,1,4,1,90000,15.0,100000.0
,120.0,290.0,2179.0,2014,1,1,1,70000,12.05,500000.0
,62.1,96.1,1086.0,2010,1,0,1,98000,11.88,130000.0
,147.9,327.0,1991.0,2010,1,1,1,81925,18.3,240000.0
,68.1,160.0,1399.0,2013,1,1,1,80000,20.0,150000.0
,53.3,72.0,799.0,2017,1,4,1,40000,25.17,270000.0
,74.0,190.0,1248.0,2014,1,1,1,90000,26.59,400000.0
,55.2,74.5,814.0,2012,1,4,1,46000,21.1,200000.0
,140.0,330.0,2179.0,2012,1,1,1,80000,15.1,550000.0
,67.0,91.0,999.0,2018,1,4,1,35000,23.01,325000.0
,108.6,250.0,1498.0,2017,1,1,0,82080,21.72,860000.0
,140.0,330.0,2179.0,2012,1,1,1,200000,15.1,600000.0
,62.0,90.3,995.0,2009,1,4,1,70000,18.0,125000.0
,37.0,59.0,796.0,2000,1,4,1,40000,16.1,60000.0
,,,,2010,1,1,1,120000,,300000.0
,,,,2007,1,4,1,60000,,190000.0
,88.76,200.0,1248.0,2013,1,1,1,110000,20.77,400000.0
,88.8,200.0,1248.0,2011,1,1,1,97000,21.12,260000.0
,81.8,113.0,1197.0,2017,1,4,1,30000,22.0,400000.0
,,,,2010,1,4,1,40000,,250000.0
,81.86,113.75,1197.0,2019,1,4,1,10000,18.9,600000.0
,67.1,90.0,998.0,2010,1,4,1,52047,19.0,175000.0
,102.0,20.4,2494.0,2011,1,1,1,200000,12.8,450000.0
,83.83,114.0,1199.0,2019,1,4,0,15000,23.84,350000.0
,88.5,200.0,1248.0,2018,1,1,1,50000,24.3,800000.0
,88.2,11.5,1298.0,2011,1,4,1,70000,16.1,250000.0
,81.8,113.0,1197.0,2019,1,4,1,10000,22.0,600000.0
,74.0,190.0,1248.0,2017,1,1,1,90000,25.2,600000.0
,47.3,69.0,796.0,2016,1,4,1,40000,22.74,130000.0
,67.05,90.0,998.0,2006,1,4,1,62009,21.79,90000.0
,81.86,114.73,1197.0,2017,1,4,1,33100,17.19,595000.0
,55.2,74.5,814.0,2014,1,4,1,40000,21.1,190000.0
,,,,1999,1,4,1,120000,,50000.0
,67.0,84.0,1061.0,2007,1,4,1,80000,18.9,95000.0
,138.1,320.0,2179.0,2016,1,1,1,70000,14.0,1000000.0
,,,,2006,1,4,1,220000,,220000.0
,63.0,180.0,2523.0,2010,1,1,1,50000,13.6,400000.0
,67.0,104.0,1198.0,2015,1,4,1,45000,20.62,315000.0
,168.5,343.0,2982.0,2014,1,1,1,110000,12.55,1000000.0
,89.84,204.0,1498.0,2014,1,1,1,49000,22.7,500000.0
,152.87,360.0,2179.0,2018,1,1,0,35000,15.1,1600000.0
,46.3,62.0,796.0,2007,1,4,1,180000,19.7,70000.0
,37.0,59.0,796.0,2007,1,4,1,60000,16.1,105000.0
,141.0,330.0,2499.0,2008,1,1,1,110000,13.1,400000.0
,67.05,90.0,998.0,2004,1,4,1,60000,21.79,80000.0
,47.3,69.0,796.0,2016,1,4,1,30000,23.72,300000.0
,,,,2017,1,1,1,40000,,409999.0
,88.2,11.5,1298.0,2009,1,4,1,70000,16.1,250000.0
,138.1,320.0,2179.0,2010,1,1,1,120000,11.57,250000.0
,168.5,343.0,2982.0,2015,1,1,1,120000,12.55,1400000.0
,86.8,109.0,1198.0,2018,1,4,1,20000,18.5,475000.0
,86.8,109.0,1198.0,2018,1,4,1,22000,18.5,475000.0
,62.0,90.3,995.0,2008,1,4,1,35000,18.0,75000.0
,76.9,205.0,1248.0,2013,1,1,1,120000,22.1,200000.0
,83.81,114.0,1199.0,2019,1,4,1,8000,24.0,575000.0
,73.92,151.5,1248.0,2011,1,1,1,40000,22.15,150000.0
,88.5,200.0,1248.0,2018,1,1,1,10000,24.3,850000.0
,68.0,99.0,1086.0,2019,1,4,1,30000,20.3,350000.0
,141.0,330.0,2499.0,2011,1,1,1,54000,13.1,550000.0
,105.5,135.3,1396.0,2017,1,4,1,80577,17.43,330000.0
,97.9,200.0,1498.0,2017,1,1,1,25000,25.6,1044999.0
,126.3,259.9,1582.0,2011,1,1,1,127500,22.32,300000.0
,55.2,74.5,814.0,2015,0,4,1,40903,21.1,235000.0
,70.0,102.0,1196.0,2011,1,4,1,60000,15.6,120000.0
,,,,2004,0,1,1,22288,,275000.0
,,,,2011,1,1,1,180000,,270000.0
,88.8,230.0,1498.0,2015,1,1,1,30000,20.14,500000.0
,82.0,114.0,1197.0,2015,0,4,1,61690,18.9,400000.0
,81.83,114.7,1197.0,2015,0,4,1,64484,18.6,600000.0
,167.6,350.0,1968.0,2012,1,1,0,90000,12.8,1350000.0
,83.8,200.0,1461.0,2013,0,1,1,75976,20.16,400000.0
,68.0,160.0,1399.0,2011,1,1,1,70000,20.0,220000.0
,86.8,109.0,1198.0,2012,0,4,1,85962,19.4,300000.0
,34.2,59.0,796.0,2018,1,4,1,120000,16.8,250000.0
,98.6,200.0,1498.0,2015,1,1,1,120000,24.2,600000.0
,,,,2012,1,4,0,75000,,285000.0
,177.6,222.0,2354.0,2009,0,4,1,57035,12.8,350000.0
,63.0,180.0,2523.0,2011,1,1,1,70000,13.6,170000.0
,86.8,112.0,1196.0,2015,1,4,1,45000,18.16,229999.0
,140.0,330.0,2179.0,2013,0,1,1,72104,15.1,500000.0
,35.0,4.8,624.0,2011,1,4,1,15000,26.0,75000.0
,81.86,114.73,1197.0,2016,1,4,1,30000,17.19,600000.0
,,,,2011,1,1,1,80000,,220000.0
,71.0,135.0,1405.0,2009,1,1,1,164000,17.0,150000.0
,46.3,62.0,796.0,2006,1,4,1,124439,19.7,65000.0
,60.0,78.0,993.0,2006,1,4,1,77000,17.3,120000.0
,74.0,190.0,1248.0,2014,1,1,1,90000,26.59,240000.0
,67.0,91.0,999.0,2017,1,4,1,30000,23.01,390000.0
,79.4,108.0,1199.0,2012,1,4,1,50000,18.6,180000.0
,74.0,190.0,1248.0,2012,1,1,1,80000,22.9,320000.0
,47.3,69.0,796.0,2018,1,4,1,5000,22.74,310000.0
,67.0,90.0,998.0,2018,1,4,0,24000,20.51,420000.0
,83.81,114.0,1199.0,2019,1,4,1,10000,24.0,550000.0
,88.5,200.0,1248.0,2016,1,1,1,78000,24.52,550000.0
,100.0,240.0,1493.0,2018,1,1,1,50000,18.49,760000.0
,37.0,59.0,796.0,2001,1,4,1,100000,16.1,43000.0
,34.2,59.0,796.0,2018,1,4,1,20000,16.8,250000.0
,68.0,99.0,1086.0,2019,1,4,1,1250,20.3,500000.0
,88.7,140.0,1193.0,2015,1,4,1,17152,17.57,380000.0
,,,,2019,1,1,0,5000,,1850000.0
,73.9,180.0,1199.0,2012,1,1,1,77000,22.07,350000.0
,110.0,24.0,1493.0,2008,1,1,1,90000,16.8,195000.0
,100.6,200.0,2494.0,2015,1,1,1,65000,12.99,1125000.0
,,,,2011,1,1,1,80000,,133000.0
,55.2,74.5,814.0,2013,1,4,1,24005,21.1,200000.0
,88.5,200.0,1248.0,2018,1,1,1,20000,24.3,940000.0
,83.8,200.0,1461.0,2014,1,1,1,120000,19.87,400000.0
,,,,2005,1,4,1,80000,,110000.0
,108.45,248.0,1461.0,2012,1,1,1,100000,19.01,490000.0
,46.3,62.0,796.0,2009,1,4,1,120000,19.7,140000.0
,68.0,160.0,1399.0,2011,1,1,1,149000,20.0,175000.0
,67.1,90.0,998.0,2005,1,4,1,65000,18.9,90000.0
,75.0,190.0,1248.0,2009,1,1,1,100000,17.8,275000.0
,103.6,250.0,1598.0,2011,1,1,1,65000,20.54,300000.0
,67.0,104.0,1198.0,2018,1,4,1,19000,19.44,270000.0
,79.4,108.0,1199.0,2010,1,4,1,80000,18.6,130000.0
,74.0,190.0,1248.0,2012,1,1,1,109000,22.9,352000.0
,,,,2012,1,3,1,90000,,180000.0
,46.3,62.0,796.0,2012,1,4,1,90000,19.7,150000.0
,103.6,250.0,1598.0,2011,1,1,1,65000,20.54,300000.0
,75.0,190.0,1248.0,2010,1,1,1,110000,17.8,300000.0
,63.0,180.0,2523.0,2007,1,1,1,120000,13.6,225000.0
,98.6,200.0,1498.0,2014,1,1,1,44000,24.2,600000.0
,,,,2015,1,4,1,80000,,500000.0
,81.83,114.7,1197.0,2016,1,4,1,61000,18.6,600000.0
,67.05,170.0,1364.0,2011,1,1,1,100000,23.59,450000.0
,68.05,99.04,1086.0,2009,1,4,1,27633,19.81,270000.0
,75.0,190.0,1248.0,2010,1,1,1,100000,17.8,310000.0
,86.8,112.0,1196.0,2019,0,4,1,12586,18.16,700000.0
,,,,2018,0,1,1,38083,,650000.0
,68.0,160.0,1399.0,2012,0,1,1,55328,20.0,400000.0
,68.0,160.0,1399.0,2012,0,1,1,81632,20.0,425000.0
,99.23,215.0,1498.0,2016,0,1,1,155201,26.1,600000.0
,98.59,205.0,1498.0,2013,0,1,1,93283,22.77,600000.0
,75.0,190.0,1248.0,2009,0,1,1,217871,17.8,300000.0
,67.0,160.0,1399.0,2012,0,1,1,90165,17.8,450000.0
,89.84,204.0,1498.0,2014,0,1,1,101504,22.7,750000.0
,99.23,215.0,1498.0,2010,0,1,1,86017,25.5,325000.0
,140.0,330.0,2179.0,2013,0,1,1,85036,15.1,900000.0
,,,,2006,0,4,1,91086,,180000.0
,,,,2013,0,1,1,160254,,350000.0
,98.59,205.0,1498.0,2013,0,1,1,125531,22.77,600000.0
,,,,2019,1,1,1,60000,,900000.0
,,,,2006,1,1,1,100000,,350000.0
,73.94,190.0,1248.0,2013,1,1,1,90000,23.2,280000.0
,95.0,220.0,2489.0,2009,1,1,1,120000,13.0,225000.0
,98.6,200.0,1498.0,2014,1,1,1,82000,26.0,520000.0
,120.0,280.0,1997.0,2016,1,1,1,60000,15.4,509999.0
,83.1,115.0,1197.0,2019,1,4,1,24000,21.4,556000.0
,70.0,140.0,1396.0,2014,1,1,1,120000,23.57,225000.0
,,,,2013,0,1,1,65000,,325000.0
,126.2,259.9,1582.0,2015,0,1,1,84000,19.67,850000.0
,,,,2013,0,1,1,75000,,350000.0
,74.0,190.0,1248.0,2007,0,1,1,50000,22.9,225000.0
,46.3,62.0,796.0,2011,1,4,1,50000,19.7,135000.0
,67.0,84.0,1061.0,2007,0,4,1,49000,18.9,140000.0
,,,,2016,0,1,1,560000,,665000.0
,53.3,72.0,799.0,2015,0,4,1,14365,25.17,275000.0
,174.5,450.0,2755.0,2017,1,1,0,41000,15.04,2750000.0
,126.32,259.8,1582.0,2013,0,1,1,65000,22.32,484999.0
,88.5,200.0,1248.0,2015,0,1,1,65000,28.09,565000.0
,74.0,190.0,1248.0,2013,0,1,1,61083,26.59,425000.0
,100.6,200.0,2494.0,2013,1,1,1,75000,12.99,925000.0
,120.0,290.0,2179.0,2012,0,1,1,72000,12.05,565000.0
,108.45,248.0,1461.0,2014,0,1,1,65000,19.01,525000.0
,,,,2017,0,1,1,55000,,1650000.0
,55.2,74.5,814.0,2015,0,4,1,21000,21.1,295000.0
,,,,2012,0,4,0,66363,,2050000.0
,,,,2018,0,4,0,11700,,1475000.0
,121.3,151.0,1591.0,2017,1,4,0,10000,17.0,1100000.0
,81.8,113.0,1197.0,2016,2,4,1,7104,22.0,670000.0
,,,,2015,2,1,1,45974,,750000.0
,121.3,154.9,1591.0,2015,2,4,1,55340,17.01,760000.0
,,,,2017,0,4,0,20000,,850000.0
,63.12,160.0,1461.0,2015,2,1,1,61585,23.08,390000.0
,,,,2016,2,4,0,39415,,450000.0
,74.0,190.0,1248.0,2016,2,1,1,64672,27.39,770000.0
,126.2,259.87,1582.0,2015,2,1,0,54634,17.6,1150000.0
,117.3,145.0,1497.0,2015,2,4,1,66521,17.8,775000.0
,187.74,400.0,1995.0,2016,0,1,0,43000,19.62,2150000.0
,83.8,200.0,1461.0,2013,0,1,1,1000,19.87,450000.0
,,,,2018,0,1,0,10000,,3800000.0
,,,,2013,0,1,0,86000,,1580000.0
,,,,2019,0,1,0,30000,,4950000.0
,126.2,259.9,1582.0,2016,1,1,1,52600,19.67,535000.0
,103.3,145.0,1586.0,2012,1,4,1,110000,15.5,225000.0
,81.86,113.75,1197.0,2017,0,4,0,19890,18.9,550000.0
,81.8,113.0,1197.0,2016,2,4,1,7104,22.0,670000.0
,93.7,130.0,1373.0,2015,2,4,1,11918,16.02,625000.0
,82.0,114.0,1197.0,2017,0,4,0,10510,18.9,520000.0
,,,,2016,0,4,1,41000,,239000.0
,168.5,360.0,2982.0,2017,2,1,0,47162,12.55,2600000.0
,,,,2015,2,1,1,45974,,750000.0
,78.9,111.7,1197.0,2012,0,4,1,49824,20.36,229999.0
,174.33,380.0,1968.0,2013,0,1,0,58500,17.68,1300000.0
,,,,2005,0,4,1,56580,,80000.0
,108.5,250.0,1968.0,2012,0,1,1,52000,20.0,385000.0
,121.3,154.9,1591.0,2015,2,4,1,55340,17.01,760000.0
,74.0,190.0,1248.0,2017,2,1,1,46507,26.59,600000.0
,83.8,200.0,1461.0,2013,0,1,1,1000,19.87,450000.0
,,,,2018,0,1,0,10000,,3800000.0
,,,,2013,0,1,0,86000,,1580000.0
,,,,2019,0,1,0,30000,,4950000.0
,126.2,259.9,1582.0,2016,1,1,1,52600,19.67,535000.0
,103.3,145.0,1586.0,2012,1,4,1,110000,15.5,225000.0
,81.86,113.75,1197.0,2017,0,4,0,19890,18.9,550000.0
,81.8,113.0,1197.0,2016,2,4,1,7104,22.0,670000.0
,93.7,130.0,1373.0,2015,2,4,1,11918,16.02,625000.0
,82.0,114.0,1197.0,2017,0,4,0,10510,18.9,520000.0
,,,,2016,0,4,1,41000,,239000.0
,168.5,360.0,2982.0,2017,2,1,0,47162,12.55,2600000.0
,,,,2015,2,1,1,45974,,750000.0
,78.9,111.7,1197.0,2012,0,4,1,49824,20.36,229999.0
,174.33,380.0,1968.0,2013,0,1,0,58500,17.68,1300000.0
,,,,2005,0,4,1,56580,,80000.0
,108.5,250.0,1968.0,2012,0,1,1,52000,20.0,385000.0
,121.3,154.9,1591.0,2015,2,4,1,55340,17.01,760000.0
,74.0,190.0,1248.0,2017,2,1,1,46507,26.59,600000.0
,83.8,200.0,1461.0,2013,0,1,1,1000,19.87,450000.0
,,,,2018,0,1,0,10000,,3800000.0
,,,,2013,0,1,0,86000,,1580000.0
,,,,2019,0,1,0,30000,,4950000.0
,126.2,259.9,1582.0,2016,1,1,1,52600,19.67,535000.0
,103.3,145.0,1586.0,2012,1,4,1,110000,15.5,225000.0
,81.86,113.75,1197.0,2017,0,4,0,19890,18.9,550000.0
,81.8,113.0,1197.0,2016,2,4,1,7104,22.0,670000.0
,93.7,130.0,1373.0,2015,2,4,1,11918,16.02,625000.0
,82.0,114.0,1197.0,2017,0,4,0,10510,18.9,520000.0
,168.5,360.0,2982.0,2017,2,1,0,47162,12.55,2600000.0
,,,,2015,2,1,1,45974,,750000.0
,174.33,380.0,1968.0,2013,0,1,0,58500,17.68,1300000.0
,,,,2005,0,4,1,56580,,80000.0
,108.5,250.0,1968.0,2012,0,1,1,52000,20.0,385000.0
,121.3,154.9,1591.0,2015,2,4,1,55340,17.01,760000.0
,74.0,190.0,1248.0,2017,2,1,1,46507,26.59,600000.0
,83.8,200.0,1461.0,2013,0,1,1,1000,19.87,450000.0
,,,,2018,0,1,0,10000,,3800000.0
,,,,2013,0,1,0,86000,,1580000.0
,,,,2019,0,1,0,30000,,4950000.0
,126.2,259.9,1582.0,2016,1,1,1,52600,19.67,535000.0
,103.3,145.0,1586.0,2012,1,4,1,110000,15.5,225000.0
,81.8,113.0,1197.0,2016,2,4,1,7104,22.0,670000.0
,93.7,130.0,1373.0,2015,2,4,1,11918,16.02,625000.0
,82.0,114.0,1197.0,2017,0,4,0,10510,18.9,520000.0
,,,,2016,0,4,1,41000,,239000.0
,168.5,360.0,2982.0,2017,2,1,0,47162,12.55,2600000.0
,,,,2015,2,1,1,45974,,750000.0
,78.9,111.7,1197.0,2012,0,4,1,49824,20.36,229999.0
,174.33,380.0,1968.0,2013,0,1,0,58500,17.68,1300000.0
,,,,2005,0,4,1,56580,,80000.0
,108.5,250.0,1968.0,2012,0,1,1,52000,20.0,385000.0
,121.3,154.9,1591.0,2015,2,4,1,55340,17.01,760000.0
,74.0,190.0,1248.0,2017,2,1,1,46507,26.59,600000.0
,82.85,113.7,1197.0,2013,1,4,1,50000,18.5,350000.0
,47.3,69.0,796.0,2014,1,4,1,30000,22.74,114999.0
,82.85,113.7,1197.0,2013,1,4,1,50000,18.5,380000.0
,,,,1995,1,4,1,100000,,95000.0
,120.0,280.0,1997.0,2016,1,1,1,35000,15.4,900000.0
,79.4,108.0,1199.0,2012,1,4,1,90000,18.6,200999.0
,34.2,59.0,796.0,2014,1,4,1,11451,16.8,229999.0
,,,,2019,1,1,1,60000,,800000.0
,65.0,160.0,1461.0,2012,1,1,1,172000,21.03,150000.0
,74.0,190.0,1248.0,2018,1,1,1,60000,22.9,600000.0
,,,,2005,1,1,1,150000,,150000.0
,,,,2019,1,4,1,5000,,380000.0
,,,,2006,1,4,1,66508,,80000.0
,,,,2007,1,4,1,55000,,225000.0
,37.48,51.0,624.0,2012,1,4,1,29900,25.4,75000.0
,,,,2017,1,1,1,3000,,1600000.0
,74.0,190.0,1248.0,2012,1,1,1,85000,22.3,185000.0
,120.0,290.0,2609.0,2011,1,1,1,50000,10.5,425000.0
,71.0,135.0,1405.0,2010,1,1,1,120000,17.0,100000.0
,67.1,90.0,998.0,2008,1,4,1,90000,18.2,140000.0
,,,,2017,1,4,0,8000,,710000.0
,86.7,109.0,1198.0,2015,1,4,0,7900,15.5,450000.0
,53.64,72.0,799.0,2017,1,4,1,50000,22.7,210000.0
,67.05,90.0,998.0,2016,1,4,1,25000,23.95,270000.0
,46.3,62.0,796.0,2009,1,4,1,20000,19.7,110000.0
,81.8,113.0,1197.0,2018,1,4,1,17500,21.21,540000.0
,75.0,11.0,1390.0,2008,1,4,1,25000,15.7,145000.0
,138.1,320.0,2179.0,2013,1,1,1,206500,14.0,360000.0
,68.05,99.04,1086.0,2013,1,3,1,88600,19.2,250000.0
,147.9,320.0,1991.0,2008,1,1,1,100000,11.5,250000.0
,67.0,160.0,1399.0,2011,1,1,1,186000,17.8,150000.0
,74.9,110.0,1150.0,2010,1,4,1,60000,15.26,140000.0
,,,,2019,1,4,1,11000,,925000.0
,153.86,400.0,2179.0,2017,1,1,1,30000,17.6,969999.0
,,,,2007,1,0,1,80000,,90000.0
,,,,2001,1,4,1,60000,,55000.0
,105.0,247.0,2498.0,2019,1,1,1,15000,16.55,900000.0
,67.1,90.0,998.0,2011,1,4,1,90000,20.92,135000.0
,37.0,59.0,796.0,2012,1,4,1,120000,16.1,180000.0
,126.32,259.8,1582.0,2013,1,1,1,100000,22.32,495000.0
,102.0,20.4,2494.0,2009,1,1,1,138000,12.8,400000.0
,110.0,24.0,1493.0,2008,1,1,1,110000,16.8,250000.0
,67.1,90.0,998.0,2015,1,4,1,120000,20.92,138000.0
,118.0,146.0,1497.0,2011,1,4,0,70000,16.8,311000.0
,47.3,69.0,796.0,2015,1,4,1,70000,23.72,190000.0
,63.0,180.0,2523.0,2011,1,1,1,140000,13.6,311000.0
,85.8,114.0,1197.0,2009,1,4,1,15000,21.1,300000.0
,88.7,110.0,1199.0,2018,1,4,1,20000,18.2,600000.0
